champion1,champion2,games,wins,win_rate
Sylas,Seraphine,1,0,0.0
Seraphine,Zed,3,0,0.0
Viego,Mel,4,0,0.0
Shen,Vayne,2,0,0.0
Pantheon,KogMaw,13,11,84.62
Blitzcrank,Vex,2,2,100.0
Milio,Zyra,2,0,0.0
Viktor,Smolder,2,0,0.0
Thresh,Kindred,1,0,0.0
Karma,Viego,2,1,50.0
Nasus,Aphelios,3,2,66.67
Swain,Ziggs,4,4,100.0
Viego,Jhin,1,1,100.0
KSante,Ezreal,1,0,0.0
Rammus,Seraphine,1,0,0.0
Yasuo,Caitlyn,2,0,0.0
Lux,Lucian,10,1,10.0
Anivia,Ziggs,3,0,0.0
Brand,Sivir,10,2,20.0
Soraka,Viego,1,0,0.0
Braum,Kindred,1,0,0.0
Kennen,Seraphine,1,0,0.0
Sett,Yone,1,0,0.0
Vi,Samira,1,1,100.0
Annie,Ashe,3,2,66.67
Draven,Xerath,1,0,0.0
Swain,Taliyah,1,1,100.0
Galio,Soraka,2,2,100.0
Nami,Kalista,6,4,66.67
Lux,Brand,1,1,100.0
Sion,Vayne,1,0,0.0
Naafiri,Vayne,3,3,100.0
Xerath,Tristana,1,0,0.0
Kennen,Hwei,2,2,100.0
Mel,VelKoz,5,0,0.0
Malphite,Yasuo,2,2,100.0
Nasus,Smolder,1,1,100.0
Garen,Xayah,1,0,0.0
Yasuo,Ziggs,1,0,0.0
Sona,Gwen,1,1,100.0
LeBlanc,Caitlyn,1,1,100.0
Sion,Jinx,1,1,100.0
Heimerdinger,Aphelios,2,1,50.0
Kennen,Yunara,1,1,100.0
Heimerdinger,Caitlyn,2,1,50.0
Jarvan IV,Zeri,2,1,50.0
Zed,Senna,2,0,0.0
Rengar,Kaisa,1,1,100.0
Sett,Varus,1,1,100.0
Sona,Riven,1,0,0.0
Malphite,Varus,2,1,50.0
Zyra,Brand,2,2,100.0
LeBlanc,Jinx,3,3,100.0
Senna,Yorick,2,0,0.0
Mel,KogMaw,9,6,66.67
Thresh,Singed,2,0,0.0
Renata,Pyke,4,0,0.0
Nautilus,Akshan,1,1,100.0
Yuumi,Twisted Fate,1,0,0.0
Caitlyn,Lux,2,0,0.0
Ornn,Zeri,5,5,100.0
Jarvan IV,Viktor,1,0,0.0
Zyra,Xerath,2,2,100.0
Veigar,Corki,7,5,71.43
Heimerdinger,Yunara,2,0,0.0
Singed,Ashe,4,1,25.0
Nasus,Caitlyn,1,0,0.0
Karma,Kennen,1,0,0.0
Hwei,Caitlyn,11,1,9.09
Lulu,Annie,1,0,0.0
Sett,Riven,1,0,0.0
Rengar,Vayne,1,1,100.0
Braum,Vex,3,3,100.0
Nami,Kayle,2,1,50.0
Malphite,Lucian,2,1,50.0
Senna,Akali,1,0,0.0
Soraka,Sylas,8,8,100.0
Nami,Ryze,3,0,0.0
Karma,Kindred,1,0,0.0
Qiyana,Vayne,1,1,100.0
Singed,Nilah,1,0,0.0
Ashe,Xayah,1,0,0.0
Trundle,Samira,3,1,33.33
Lee Sin,Tristana,1,0,0.0
Thresh,Xerath,3,3,100.0
Pyke,Renekton,1,1,100.0
Jarvan IV,Nilah,1,0,0.0
Seraphine,Nami,1,1,100.0
Kayle,Yunara,1,0,0.0
Jarvan IV,Ashe,3,1,33.33
Shaco,Hwei,1,1,100.0
Singed,Jhin,1,0,0.0
Jarvan IV,Ziggs,1,1,100.0
Jhin,Varus,2,1,50.0
Aurora,Tristana,1,1,100.0
Ashe,Brand,1,0,0.0
Karma,Yone,1,0,0.0
Sona,Katarina,3,1,33.33
Mordekaiser,Kaisa,1,0,0.0
Brand,Yasuo,1,0,0.0
Jarvan IV,Twitch,1,1,100.0
Alistar,Teemo,2,0,0.0
VelKoz,Brand,1,0,0.0
Jax,Brand,1,0,0.0
Camille,Kalista,2,0,0.0
Tahm Kench,Brand,1,0,0.0
Lee Sin,Senna,8,5,62.5
Zed,Nilah,1,1,100.0
Briar,Annie,1,0,0.0
Seraphine,Aurora,1,1,100.0
Nidalee,Quinn,1,0,0.0
Leona,Teemo,1,0,0.0
Shen,Samira,2,1,50.0
Milio,Riven,1,1,100.0
Hwei,Draven,1,1,100.0
Zilean,Xerath,1,1,100.0
Ziggs,Lux,1,1,100.0
Janna,Morgana,1,1,100.0
Thresh,Teemo,1,1,100.0
Lux,Kled,1,1,100.0
Jhin,Xerath,1,0,0.0
Ivern,Aphelios,4,2,50.0
Nidalee,Kindred,1,0,0.0
Fiora,Varus,1,1,100.0
KSante,Senna,12,11,91.67
Yuumi,Teemo,2,0,0.0
Shaco,Seraphine,5,0,0.0
Quinn,Ashe,5,5,100.0
Braum,Nasus,6,0,0.0
Quinn,Aphelios,3,0,0.0
Sona,Ryze,3,3,100.0
Singed,Kaisa,3,0,0.0
Janna,Syndra,5,4,80.0
Syndra,Xayah,4,4,100.0
Rumble,Sivir,9,0,0.0
Nidalee,Akshan,6,1,16.67
Zac,Yasuo,15,0,0.0
Darius,Kaisa,2,2,100.0
Malphite,Xayah,5,5,100.0
Braum,Rengar,9,9,100.0
Soraka,Taliyah,8,0,0.0
Taliyah,Ashe,8,8,100.0
Malphite,Zeri,7,7,100.0
Janna,Sona,2,0,0.0
Taliyah,Lucian,6,3,50.0
Ashe,Sona,1,0,0.0
Neeko,Akshan,6,0,0.0
Urgot,Ezreal,9,9,100.0
Rell,Pyke,2,0,0.0
Syndra,Draven,3,3,100.0
Shaco,Tryndamere,3,0,0.0
Hwei,Vayne,5,5,100.0
Taliyah,Kaisa,4,2,50.0
Ashe,KogMaw,1,0,0.0
LeBlanc,Nasus,1,1,100.0
Tahm Kench,Akshan,4,0,0.0
Vex,Varus,2,0,0.0
Reksai,Samira,3,0,0.0
Jinx,Varus,4,0,0.0
Karma,Heimerdinger,15,13,86.67
Jarvan IV,Smolder,8,5,62.5
Lissandra,Kaisa,2,0,0.0
Taliyah,Yunara,6,5,83.33
Nidalee,Mel,10,9,90.0
Rakan,Tryndamere,1,1,100.0
Yasuo,Teemo,9,0,0.0
Braum,Soraka,5,0,0.0
Brand,Nunu & Willump,5,0,0.0
Leona,Anivia,2,2,100.0
Ashe,Mel,8,3,37.5
Ezreal,Kaisa,8,8,100.0
Pantheon,Nautilus,1,1,100.0
Tahm Kench,Zoe,6,6,100.0
VelKoz,Nautilus,15,15,100.0
Xerath,Nilah,7,0,0.0
Nasus,Ezreal,4,0,0.0
LeBlanc,Tryndamere,5,5,100.0
Garen,Caitlyn,7,0,0.0
Lee Sin,KogMaw,3,0,0.0
Leona,Ryze,2,0,0.0
Singed,Kalista,6,1,16.67
Yuumi,Ekko,2,0,0.0
Lux,Heimerdinger,2,2,100.0
Annie,Samira,2,0,0.0
Bard,Sona,4,0,0.0
Lee Sin,Jinx,3,1,33.33
Braum,Aurelion Sol,3,2,66.67
Nami,Kennen,2,0,0.0
Evelynn,Kaisa,1,0,0.0
Jarvan IV,Jinx,4,4,100.0
Senna,Sylas,2,2,100.0
Renata,Syndra,2,0,0.0
Twitch,Pyke,3,3,100.0
Nunu & Willump,Yunara,9,8,88.89
Nunu & Willump,Caitlyn,6,0,0.0
Singed,Zeri,2,0,0.0
Taliyah,Zeri,3,0,0.0
Twisted Fate,Miss Fortune,3,1,33.33
Ornn,Ashe,1,0,0.0
Aurora,Senna,1,0,0.0
Rumble,Mel,4,0,0.0
Nunu & Willump,Jhin,4,2,50.0
Nunu & Willump,Xayah,1,0,0.0
Thresh,Ekko,6,0,0.0
Lux,Qiyana,1,1,100.0
Sion,Senna,1,0,0.0
Singed,Vayne,1,1,100.0
Seraphine,Viktor,5,0,0.0
Singed,Mel,3,0,0.0
Mel,Brand,9,2,22.22
Urgot,Miss Fortune,4,0,0.0
Taliyah,Varus,7,4,57.14
Caitlyn,Sivir,1,0,0.0
Pyke,Quinn,6,3,50.0
Zyra,Kalista,2,2,100.0
Ahri,Xayah,4,4,100.0
Kennen,Ziggs,4,0,0.0
Lux,Kalista,3,3,100.0
Zac,Ashe,5,0,0.0
Zilean,Sona,2,0,0.0
Pantheon,Tryndamere,5,0,0.0
Rumble,KogMaw,3,0,0.0
Nautilus,Orianna,1,1,100.0
Sett,Nilah,2,2,100.0
Jarvan IV,Senna,2,1,50.0
Bard,Teemo,6,0,0.0
Bard,Tryndamere,2,2,100.0
Karma,Soraka,2,0,0.0
Ornn,Smolder,2,2,100.0
Kled,Zeri,3,3,100.0
Pyke,Soraka,7,1,14.29
Soraka,Ryze,2,0,0.0
Sivir,Soraka,2,0,0.0
Lulu,Tryndamere,5,5,100.0
Tristana,Rakan,1,0,0.0
Elise,Aurelion Sol,11,3,27.27
Vex,Ashe,6,0,0.0
Rumble,Smolder,3,2,66.67
Zoe,Nilah,2,0,0.0
Lux,Viktor,1,1,100.0
Ivern,Draven,2,2,100.0
Swain,VelKoz,2,2,100.0
Rumble,Xayah,1,0,0.0
Annie,Hwei,4,0,0.0
Annie,Draven,2,0,0.0
Lee Sin,Kaisa,3,0,0.0
Lulu,Ambessa,2,2,100.0
Amumu,Nilah,2,0,0.0
Ashe,Akali,1,1,100.0
Nasus,Vayne,1,0,0.0
Brand,Sona,1,0,0.0
Annie,Kalista,5,5,100.0
Taric,Olaf,1,0,0.0
Nami,Singed,1,1,100.0
Zyra,Singed,3,3,100.0
Taliyah,Nilah,3,3,100.0
Senna,Tryndamere,4,0,0.0
Lucian,Smolder,2,0,0.0
Teemo,Tristana,1,0,0.0
Milio,Gwen,4,0,0.0
Seraphine,Ryze,2,2,100.0
Taliyah,Miss Fortune,1,0,0.0
Nami,Lissandra,1,0,0.0
Seraphine,Jayce,1,0,0.0
Lux,Neeko,1,1,100.0
Singed,Xayah,3,1,33.33
Tahm Kench,Xerath,2,2,100.0
Hwei,Ziggs,2,0,0.0
Blitzcrank,Annie,3,0,0.0
Renata,Karthus,6,3,50.0
Kled,Twitch,1,1,100.0
Singed,Karthus,3,0,0.0
Brand,Vladimir,2,2,100.0
Ambessa,Aphelios,2,0,0.0
Smolder,Soraka,2,0,0.0
Brand,Karthus,1,0,0.0
Rell,Twisted Fate,1,1,100.0
Brand,Ziggs,1,0,0.0
Hwei,Lux,3,0,0.0
VelKoz,Teemo,2,2,100.0
Milio,VelKoz,1,1,100.0
Blitzcrank,Heimerdinger,5,2,40.0
Taliyah,Karthus,1,0,0.0
Elise,Ziggs,6,4,66.67
Lissandra,Mel,1,0,0.0
Rumble,Lucian,3,1,33.33
Blitzcrank,Tryndamere,1,0,0.0
Taliyah,Veigar,1,1,100.0
Nami,Sylas,1,0,0.0
Nami,Teemo,3,3,100.0
Sylas,Kalista,3,3,100.0
Briar,Ezreal,2,2,100.0
Lissandra,Draven,1,1,100.0
Milio,Sion,2,0,0.0
Sion,Corki,3,3,100.0
Veigar,Zeri,7,0,0.0
Soraka,Teemo,3,3,100.0
Annie,KogMaw,4,0,0.0
Ivern,Kaisa,4,0,0.0
Mel,Twisted Fate,1,1,100.0
Bard,Ryze,1,1,100.0
Zilean,VelKoz,2,2,100.0
Ezreal,Karma,2,2,100.0
Lee Sin,Ezreal,3,1,33.33
Xerath,Twitch,3,3,100.0
Annie,Mel,1,1,100.0
Jarvan IV,Vayne,1,0,0.0
Yuumi,Gwen,1,1,100.0
Shen,Sona,1,0,0.0
Renata,Taliyah,3,3,100.0
Ornn,Vayne,1,0,0.0
Sona,Annie,1,0,0.0
Jhin,Ashe,2,0,0.0
Shaco,Xayah,2,0,0.0
Anivia,Mel,1,1,100.0
Fiddlesticks,Vex,2,2,100.0
Viktor,Senna,3,0,0.0
Thresh,Gwen,1,1,100.0
Vex,Senna,3,3,100.0
Yuumi,Singed,2,2,100.0
Renata,Veigar,1,0,0.0
Tahm Kench,Aurelion Sol,3,2,66.67
Thresh,Annie,1,0,0.0
Pantheon,Darius,1,1,100.0
Nami,Aatrox,1,0,0.0
Zeri,Jhin,2,2,100.0
Xerath,Elise,2,0,0.0
Twisted Fate,Kalista,1,0,0.0
Malphite,Ezreal,1,0,0.0
Yone,Ezreal,1,1,100.0
Nautilus,Wukong,2,0,0.0
Senna,Nasus,1,1,100.0
Senna,Singed,3,0,0.0
Braum,LeBlanc,2,2,100.0
Yasuo,Samira,1,0,0.0
Zoe,Viktor,2,2,100.0
Xerath,Rengar,1,0,0.0
Malzahar,Miss Fortune,2,0,0.0
Annie,Zeri,2,0,0.0
Sion,Lucian,1,0,0.0
Urgot,Kalista,2,2,100.0
Lulu,Singed,1,0,0.0
Zilean,Nasus,1,0,0.0
Rell,Janna,1,1,100.0
Taliyah,Smolder,1,1,100.0
Veigar,Smolder,3,1,33.33
Lee Sin,Sivir,1,0,0.0
Gangplank,Jinx,1,0,0.0
Ziggs,Ezreal,2,1,50.0
Seraphine,Briar,1,0,0.0
Vi,Yasuo,1,1,100.0
Xerath,Viktor,2,2,100.0
Nunu & Willump,KogMaw,1,0,0.0
Bard,Nautilus,1,0,0.0
Jarvan IV,Veigar,1,0,0.0
Yasuo,Senna,1,0,0.0
Ekko,Tristana,1,1,100.0
Nunu & Willump,Nilah,1,0,0.0
Hwei,Jinx,1,0,0.0
Mel,Singed,1,0,0.0
Swain,Fizz,1,1,100.0
Qiyana,Jhin,5,5,100.0
Teemo,Veigar,1,1,100.0
Senna,Olaf,14,14,100.0
KSante,Yunara,3,3,100.0
Nautilus,Fiora,18,12,66.67
Camille,Aurelion Sol,1,0,0.0
Lulu,Kayle,12,12,100.0
Tahm Kench,Kayle,9,0,0.0
Shen,Mel,5,0,0.0
Amumu,Zeri,4,3,75.0
Amumu,Swain,3,3,100.0
Nautilus,Katarina,3,0,0.0
Sett,Taliyah,4,0,0.0
Ivern,Lucian,4,0,0.0
Poppy,Vladimir,7,0,0.0
Soraka,Orianna,7,7,100.0
Senna,Lee Sin,10,6,60.0
Soraka,Fiora,8,8,100.0
Riven,Brand,3,3,100.0
Bard,Malzahar,6,1,16.67
Veigar,Aurelion Sol,9,0,0.0
Nautilus,Heimerdinger,13,6,46.15
Shaco,VelKoz,6,0,0.0
Twisted Fate,Cassiopeia,4,4,100.0
Rell,Xerath,3,2,66.67
Janna,Zilean,5,0,0.0
Brand,Nilah,3,0,0.0
Gragas,Veigar,1,0,0.0
Rell,Fiora,16,8,50.0
Aurora,Xayah,5,0,0.0
Swain,Fiora,1,0,0.0
Rell,Aurora,2,1,50.0
Thresh,Heimerdinger,3,2,66.67
Poppy,Xerath,1,0,0.0
Soraka,Vladimir,3,3,100.0
Heimerdinger,Mel,6,0,0.0
Aatrox,Zeri,5,5,100.0
Leona,Heimerdinger,5,1,20.0
Shen,Yasuo,6,1,16.67
Bard,Neeko,10,0,0.0
Leona,Ekko,2,2,100.0
Veigar,Syndra,2,0,0.0
Rakan,Olaf,2,1,50.0
Nami,Fiora,10,4,40.0
Gragas,Zoe,1,1,100.0
Hwei,Miss Fortune,4,3,75.0
Amumu,Corki,6,0,0.0
Elise,Fiora,6,2,33.33
Twisted Fate,Syndra,3,3,100.0
Morgana,Rengar,1,1,100.0
Fiddlesticks,Nilah,7,2,28.57
Sejuani,Mel,4,4,100.0
Yuumi,Fiora,12,5,41.67
Blitzcrank,Malzahar,7,7,100.0
Taliyah,Swain,2,2,100.0
Sona,Fiora,7,2,28.57
Shaco,Kayle,7,7,100.0
Bard,Akali,7,7,100.0
Riven,Ezreal,5,0,0.0
KSante,Kaisa,4,4,100.0
Nidalee,Dr. Mundo,1,0,0.0
Rakan,Heimerdinger,10,7,70.0
Renata,Fiora,3,3,100.0
Rell,Kayle,13,11,84.62
Sylas,Aurelion Sol,4,2,50.0
Bard,Heimerdinger,12,8,66.67
Shaco,Karthus,1,1,100.0
Sejuani,Lucian,1,1,100.0
Nidalee,Kalista,4,0,0.0
Taric,Yone,1,1,100.0
Braum,Katarina,8,5,62.5
Rakan,Katarina,2,0,0.0
Pantheon,Malzahar,1,1,100.0
Mel,Irelia,2,0,0.0
Rell,Zoe,1,0,0.0
Zoe,Fiora,1,1,100.0
Ornn,Ziggs,2,2,100.0
Thresh,Zoe,3,3,100.0
Vladimir,Jhin,5,5,100.0
Poppy,Akshan,5,5,100.0
Amumu,Aphelios,3,3,100.0
Shaco,Aurelion Sol,5,3,60.0
Lux,Fiora,4,1,25.0
Shaco,Cassiopeia,3,0,0.0
Pantheon,Heimerdinger,3,2,66.67
Rell,Singed,2,0,0.0
Soraka,Kayle,4,0,0.0
Galio,Cassiopeia,1,1,100.0
Aurora,Corki,3,0,0.0
Braum,Fiora,2,0,0.0
Mordekaiser,Ezreal,3,0,0.0
Rakan,Malzahar,4,2,50.0
Braum,Volibear,2,2,100.0
Pyke,Jax,1,1,100.0
Ivern,Fiora,1,1,100.0
Lissandra,Heimerdinger,1,0,0.0
KSante,Ashe,1,0,0.0
Fiddlesticks,Olaf,1,0,0.0
Lux,Olaf,1,0,0.0
Ivern,Caitlyn,3,1,33.33
Vex,Ezreal,3,0,0.0
Rakan,Orianna,2,2,100.0
Blitzcrank,Kayle,5,1,20.0
Zoe,Kayle,6,6,100.0
Taric,Katarina,1,1,100.0
Dr. Mundo,Corki,2,0,0.0
VelKoz,Dr. Mundo,1,1,100.0
Zac,Jinx,3,0,0.0
Seraphine,Heimerdinger,3,3,100.0
Zilean,Kassadin,4,0,0.0
Malzahar,Zeri,1,1,100.0
Sona,Heimerdinger,1,1,100.0
Hwei,Katarina,2,0,0.0
Qiyana,Miss Fortune,2,2,100.0
Naafiri,Jhin,3,0,0.0
Ivern,Corki,10,5,50.0
Singed,Sion,1,0,0.0
Nami,Malzahar,1,1,100.0
Miss Fortune,Varus,3,0,0.0
Nami,Olaf,4,4,100.0
Leona,Fiora,6,3,50.0
Rell,Ahri,4,3,75.0
Thresh,Rengar,1,1,100.0
Alistar,Fiora,4,4,100.0
Camille,KogMaw,2,0,0.0
Sett,Hwei,5,5,100.0
Kennen,Ashe,6,6,100.0
Kennen,Zeri,4,0,0.0
Elise,Taliyah,2,2,100.0
Janna,Fiora,12,5,41.67
Fiddlesticks,Fiora,3,0,0.0
Senna,Ornn,4,0,0.0
Bard,Karma,4,0,0.0
Pyke,Heimerdinger,8,7,87.5
Naafiri,Kalista,1,0,0.0
Vex,Mel,3,0,0.0
Brand,Aurelion Sol,5,5,100.0
Alistar,Olaf,2,1,50.0
Rell,Katarina,4,2,50.0
Camille,Heimerdinger,2,0,0.0
Poppy,Kayle,4,4,100.0
Vex,Smolder,1,0,0.0
Shaco,Lux,2,0,0.0
Qiyana,Lucian,1,0,0.0
Irelia,Zeri,2,2,100.0
Sona,Malzahar,2,2,100.0
Jarvan IV,Zoe,1,0,0.0
Taric,VelKoz,6,3,50.0
Vladimir,Zeri,3,0,0.0
Kayle,Varus,2,0,0.0
Veigar,KogMaw,1,1,100.0
Elise,Jax,2,0,0.0
Nami,Heimerdinger,11,2,18.18
Zoe,Heimerdinger,4,4,100.0
Rell,Olaf,3,3,100.0
Senna,Fiora,3,2,66.67
Maokai,Brand,2,0,0.0
Nautilus,Fiddlesticks,2,2,100.0
Sona,Mordekaiser,1,0,0.0
Veigar,Dr. Mundo,1,0,0.0
Syndra,Vayne,1,0,0.0
Pantheon,Azir,1,0,0.0
Mordekaiser,Lucian,3,0,0.0
VelKoz,Aurelion Sol,4,0,0.0
Poppy,Naafiri,1,0,0.0
Jhin,Karthus,1,0,0.0
Taliyah,Sivir,1,1,100.0
Sejuani,Fiora,3,0,0.0
Thresh,Mordekaiser,1,0,0.0
Mel,Fiora,1,0,0.0
Fiora,Mel,1,0,0.0
Rumble,Ziggs,6,0,0.0
Anivia,Zeri,2,1,50.0
Ashe,Aurelion Sol,3,3,100.0
Pyke,Mordekaiser,4,0,0.0
Neeko,Heimerdinger,5,0,0.0
Nautilus,Rengar,2,0,0.0
Orianna,Senna,1,0,0.0
Soraka,Heimerdinger,5,4,80.0
Veigar,Fiora,1,1,100.0
Nautilus,Akali,2,0,0.0
Shaco,Olaf,1,1,100.0
Pyke,Fiora,6,2,33.33
KSante,Jhin,2,0,0.0
Shen,Ziggs,2,0,0.0
Sett,Akali,4,0,0.0
Zilean,Malzahar,1,0,0.0
Nautilus,Mordekaiser,1,0,0.0
Janna,Kayle,2,0,0.0
Lee Sin,Jhin,1,0,0.0
Rumble,Ezreal,2,2,100.0
Taric,Illaoi,3,3,100.0
Quinn,Corki,1,1,100.0
Soraka,Zoe,6,0,0.0
Rakan,Rengar,3,2,66.67
Neeko,Zoe,1,1,100.0
Nautilus,Ekko,3,3,100.0
Veigar,Sivir,1,1,100.0
Rakan,Galio,1,0,0.0
VelKoz,Fiora,1,0,0.0
Chogath,Tristana,1,0,0.0
Rakan,Aurora,3,3,100.0
Lee Sin,Varus,1,0,0.0
Zac,Varus,2,0,0.0
Twisted Fate,Nilah,3,3,100.0
Shen,Aurelion Sol,1,0,0.0
Maokai,Akali,1,0,0.0
Renata,Heimerdinger,2,2,100.0
Gragas,Fiora,3,3,100.0
Poppy,Olaf,4,4,100.0
Karma,Olaf,3,3,100.0
Nidalee,Olaf,2,2,100.0
Anivia,Nunu & Willump,1,0,0.0
Vex,Aphelios,1,1,100.0
Lee Sin,Nilah,1,1,100.0
Karma,Malzahar,1,0,0.0
Poppy,Malzahar,3,2,66.67
LeBlanc,VelKoz,2,2,100.0
Rammus,Ezreal,2,0,0.0
Pyke,Qiyana,1,1,100.0
Senna,Ekko,1,0,0.0
Senna,Galio,2,2,100.0
Vex,Jhin,5,2,40.0
Elise,Anivia,1,0,0.0
Galio,Fiora,1,1,100.0
Sejuani,Hwei,2,2,100.0
Yuumi,VelKoz,1,0,0.0
Bard,Qiyana,2,0,0.0
Rengar,Ashe,1,0,0.0
Ekko,Miss Fortune,5,4,80.0
Alistar,Qiyana,2,1,50.0
Ornn,Aphelios,1,0,0.0
Janna,Heimerdinger,1,1,100.0
Blitzcrank,Zoe,1,0,0.0
Ornn,Miss Fortune,1,1,100.0
Poppy,Heimerdinger,2,0,0.0
Taric,Aurelion Sol,5,3,60.0
Neeko,VelKoz,1,0,0.0
Alistar,Pantheon,1,0,0.0
Nidalee,Heimerdinger,1,0,0.0
Elise,Rengar,1,1,100.0
Bard,Sion,1,0,0.0
Hwei,Smolder,1,0,0.0
Pantheon,Nidalee,1,1,100.0
Lee Sin,Miss Fortune,1,0,0.0
Leona,Akshan,1,0,0.0
Karma,Fiora,2,2,100.0
Veigar,Yasuo,2,2,100.0
Fiddlesticks,Shen,1,1,100.0
Lulu,Rengar,1,0,0.0
Leona,Syndra,1,0,0.0
Ivern,Zeri,1,0,0.0
Sona,Rengar,2,2,100.0
Zed,Seraphine,1,0,0.0
Ekko,Yunara,2,2,100.0
Sejuani,Senna,1,1,100.0
Rell,Malzahar,2,0,0.0
LeBlanc,Samira,1,0,0.0
Janna,Nunu & Willump,2,0,0.0
Hecarim,Corki,1,0,0.0
Fiora,Zyra,1,1,100.0
Rell,Malphite,1,1,100.0
Chogath,Smolder,1,0,0.0
Ivern,Samira,1,1,100.0
Ekko,Lucian,1,0,0.0
Elise,Ekko,1,1,100.0
Lucian,Alistar,1,0,0.0
Lulu,Mordekaiser,1,1,100.0
Sion,Zeri,1,0,0.0
Taric,Fiora,3,2,66.67
Sejuani,Rengar,1,1,100.0
Mel,Vladimir,1,1,100.0
Ekko,Jhin,1,1,100.0
Ivern,Karthus,2,1,50.0
Orianna,Miss Fortune,1,0,0.0
Ahri,Smolder,1,0,0.0
Nunu & Willump,Ahri,1,0,0.0
Nautilus,Qiyana,1,0,0.0
Mordekaiser,Fiora,2,2,100.0
Rakan,Xerath,1,1,100.0
Syndra,Heimerdinger,1,0,0.0
Syndra,Sivir,1,1,100.0
Maokai,Shaco,1,0,0.0
Syndra,Corki,1,1,100.0
Fiddlesticks,Zyra,1,1,100.0
Yuumi,Aurelion Sol,1,0,0.0
Lissandra,Nilah,2,0,0.0
VelKoz,Syndra,1,1,100.0
Leona,Galio,1,0,0.0
Rakan,Ekko,1,1,100.0
Riven,Smolder,1,1,100.0
Yuumi,Pantheon,2,0,0.0
Ziggs,Nautilus,1,1,100.0
Pantheon,Teemo,1,0,0.0
Zed,Zoe,1,0,0.0
Ornn,Swain,1,0,0.0
Zac,Mel,1,1,100.0
Sett,Ekko,1,1,100.0
Nidalee,Xerath,1,0,0.0
Taric,Quinn,1,1,100.0
Aurora,Aurelion Sol,1,1,100.0
Poppy,Fiora,1,0,0.0
Rumble,Karthus,2,2,100.0
Taric,Heimerdinger,1,0,0.0
Amumu,Katarina,1,1,100.0
Elise,VelKoz,1,0,0.0
Maokai,Neeko,2,0,0.0
Fiddlesticks,Heimerdinger,1,0,0.0
Talon,Ezreal,1,1,100.0
Senna,Malzahar,2,2,100.0
LeBlanc,Lux,1,1,100.0
Lulu,VelKoz,1,1,100.0
Janna,Pantheon,1,0,0.0
Maokai,Heimerdinger,1,1,100.0
Nami,Rengar,1,1,100.0
Zac,Qiyana,1,0,0.0
Bard,Rengar,3,1,33.33
Sona,Olaf,1,1,100.0
Janna,Xerath,1,1,100.0
Lee Sin,Lux,1,1,100.0
Senna,Sejuani,1,1,100.0
Zilean,Fiora,1,1,100.0
Zilean,Ekko,1,1,100.0
Zac,Sivir,1,0,0.0
Lux,Aurelion Sol,1,0,0.0
Taric,Qiyana,1,0,0.0
Sylas,VelKoz,1,0,0.0
Ekko,Draven,1,0,0.0
Lee Sin,Veigar,1,0,0.0
Nidalee,KogMaw,1,0,0.0
Sona,Kayle,1,1,100.0
Kalista,Varus,1,1,100.0
Veigar,Samira,1,1,100.0
Jax,Jhin,1,0,0.0
Braum,Tryndamere,1,1,100.0
Pantheon,Kayle,1,1,100.0
Sylas,Heimerdinger,1,0,0.0
Ivern,Ekko,1,1,100.0
Taric,Pyke,1,0,0.0
LeBlanc,Draven,1,1,100.0
Chogath,Ezreal,1,0,0.0
Nunu & Willump,Seraphine,1,0,0.0
Nidalee,Samira,1,1,100.0
Rakan,Dr. Mundo,1,0,0.0
Nidalee,Aurelion Sol,2,0,0.0
Veigar,Xayah,1,1,100.0
Hwei,Syndra,1,0,0.0
Neeko,Fiora,1,1,100.0
Sona,Qiyana,1,1,100.0
Janna,Qiyana,1,1,100.0
