champion1,champion2,champion3,games,wins,win_rate
Warwick,Zilean,Ryze,3,2,66.67
Gwen,Azir,Nasus,2,0,0.0
Evelynn,Zilean,Lissandra,3,0,0.0
Ambessa,Braum,Twisted Fate,3,3,100.0
Ivern,Bard,Zoe,3,3,100.0
Kindred,Talon,Katarina,2,0,0.0
Kayn,Zilean,Vex,2,2,100.0
Diana,Rakan,Gragas,4,4,100.0
Qiyana,Bard,Gragas,3,3,100.0
Hecarim,Braum,Akali,5,1,20.0
Diana,Tahm Kench,Fiddlesticks,3,3,100.0
Taliyah,Poppy,Lux,1,0,0.0
Graves,Rakan,Katarina,3,3,100.0
Naafiri,Tahm Kench,Azir,3,0,0.0
Kayn,Taric,Anivia,2,0,0.0
Zac,Karma,Yasuo,4,4,100.0
Viego,Lux,Talon,4,1,25.0
Belveth,Mel,Akali,3,3,100.0
Hecarim,Pantheon,Lux,2,2,100.0
Vi,Maokai,Malzahar,2,0,0.0
Viego,Seraphine,Talon,1,1,100.0
Kayn,Janna,Qiyana,1,0,0.0
Elise,Rakan,Sion,2,2,100.0
Aatrox,Lulu,Gwen,2,0,0.0
Briar,Thresh,Yasuo,2,0,0.0
Belveth,Milio,Ahri,6,4,66.67
Nocturne,Karma,Lissandra,2,2,100.0
Reksai,Braum,Ekko,1,1,100.0
Wukong,Shaco,Syndra,2,0,0.0
Warwick,Leona,Kassadin,1,0,0.0
Warwick,Brand,Zed,1,1,100.0
Rengar,Alistar,Ahri,1,0,0.0
Volibear,Senna,Viktor,1,1,100.0
Graves,Rell,Diana,2,2,100.0
Ekko,Zoe,Talon,2,0,0.0
Kayn,Thresh,Fiddlesticks,2,2,100.0
Diana,Rakan,Lux,3,0,0.0
Volibear,Shaco,Belveth,1,0,0.0
Rengar,Elise,Viktor,4,0,0.0
Volibear,Janna,Diana,2,2,100.0
Elise,Seraphine,Qiyana,2,0,0.0
Graves,Rell,Yasuo,1,0,0.0
Elise,Leona,Galio,3,3,100.0
Graves,Nami,Aatrox,3,0,0.0
Sylas,Alistar,Galio,2,0,0.0
Naafiri,Bard,Sett,2,2,100.0
Amumu,Nami,Naafiri,1,0,0.0
Naafiri,Maokai,Zed,2,0,0.0
Graves,Senna,Hwei,10,10,100.0
Fiddlesticks,Nasus,Viktor,1,1,100.0
Nunu & Willump,Rakan,Akshan,2,0,0.0
Viego,Zyra,Ekko,2,2,100.0
Qiyana,Renata,Azir,1,1,100.0
Hecarim,Braum,Lux,1,0,0.0
Diana,Blitzcrank,Annie,1,0,0.0
Xin Zhao,Rakan,Xerath,3,2,66.67
Hecarim,Yuumi,Irelia,2,0,0.0
KhaZix,Senna,Katarina,9,7,77.78
Hecarim,Seraphine,Veigar,5,0,0.0
Kayn,Senna,Yasuo,4,0,0.0
Hecarim,Nautilus,Diana,4,4,100.0
Fiddlesticks,Lulu,Anivia,2,0,0.0
Viego,Yuumi,Galio,5,4,80.0
Morgana,Ashe,Renekton,3,3,100.0
Volibear,Karma,Tristana,6,0,0.0
Jax,Nami,Veigar,8,6,75.0
Xin Zhao,Blitzcrank,Ekko,1,0,0.0
Poppy,Rakan,Kassadin,2,2,100.0
Zac,Swain,Qiyana,1,1,100.0
Briar,Maokai,Zed,7,7,100.0
Diana,Nami,Rumble,4,4,100.0
KhaZix,Nautilus,Gangplank,1,0,0.0
Rengar,Janna,Ekko,1,1,100.0
Jarvan IV,Bard,Ekko,8,6,75.0
Zed,Rell,Cassiopeia,2,2,100.0
Jarvan IV,Tahm Kench,Vladimir,2,0,0.0
Gwen,Maokai,Mel,1,0,0.0
Sett,Senna,Mel,1,1,100.0
Dr. Mundo,Thresh,Nasus,2,2,100.0
Rengar,Pyke,Mordekaiser,3,3,100.0
Ivern,Zilean,Malzahar,2,0,0.0
Ambessa,Ivern,Yasuo,2,2,100.0
Kindred,Blitzcrank,LeBlanc,2,0,0.0
Briar,Blitzcrank,Syndra,1,1,100.0
Naafiri,Braum,Annie,4,0,0.0
Zac,Rakan,Orianna,8,4,50.0
Elise,Bard,Vladimir,4,3,75.0
Rammus,Vladimir,Yone,2,2,100.0
Briar,Soraka,Malzahar,3,1,33.33
Kayn,Lulu,Ekko,5,2,40.0
Pantheon,Milio,Ekko,4,0,0.0
Volibear,Zilean,Twitch,2,2,100.0
Lee Sin,Zilean,Kennen,1,0,0.0
Taliyah,Leona,Naafiri,1,1,100.0
Elise,Blitzcrank,Ryze,4,4,100.0
Zed,Bard,Dr. Mundo,1,1,100.0
Xin Zhao,Braum,LeBlanc,5,1,20.0
Zac,Braum,Naafiri,1,1,100.0
Zac,Soraka,Ambessa,7,5,71.43
Diana,Lulu,Galio,2,2,100.0
Pantheon,Karma,Fizz,1,1,100.0
Ekko,Zyra,Naafiri,1,0,0.0
Rammus,Soraka,Diana,1,1,100.0
Wukong,Karma,Akshan,8,0,0.0
Zac,Milio,Kassadin,1,1,100.0
Belveth,Thresh,Kassadin,1,1,100.0
Rammus,Braum,Hwei,1,0,0.0
Lee Sin,Poppy,Zoe,3,0,0.0
Briar,Soraka,Ahri,1,1,100.0
Graves,Lulu,Hwei,1,0,0.0
Urgot,Lulu,Veigar,2,0,0.0
Briar,Alistar,Zed,1,0,0.0
Hecarim,Karma,Chogath,1,0,0.0
Briar,Milio,LeBlanc,1,1,100.0
Vi,Braum,Zoe,11,7,63.64
Warwick,Lux,Katarina,2,0,0.0
Hecarim,Nami,Naafiri,2,2,100.0
Fiddlesticks,Renata,Vladimir,2,2,100.0
Gwen,Neeko,Kennen,2,2,100.0
KhaZix,Zilean,Galio,2,0,0.0
Master Yi,Seraphine,Diana,3,3,100.0
Zac,Nautilus,Fizz,1,1,100.0
Talon,Rell,Xerath,1,0,0.0
Warwick,Braum,Viktor,3,3,100.0
Volibear,Milio,Hwei,19,5,26.32
Wukong,Nami,Twisted Fate,9,8,88.89
Viego,Xerath,Galio,3,0,0.0
Talon,Nami,Warwick,2,2,100.0
Qiyana,Milio,Ahri,3,0,0.0
Viego,Blitzcrank,Irelia,8,4,50.0
Nunu & Willump,Lulu,Kennen,5,4,80.0
Trundle,Nami,Jayce,6,6,100.0
Taliyah,Alistar,Smolder,6,0,0.0
Wukong,VelKoz,Zed,6,1,16.67
Vi,Sett,Twisted Fate,2,2,100.0
Rengar,Yuumi,Aurelion Sol,2,0,0.0
Graves,Maokai,Fizz,1,1,100.0
Amumu,Lux,Twisted Fate,1,1,100.0
Qiyana,Nami,Smolder,3,3,100.0
Evelynn,Thresh,Hwei,2,2,100.0
Gwen,Bard,Twisted Fate,6,6,100.0
Nocturne,Lux,Lissandra,5,0,0.0
Zac,Nami,Veigar,2,0,0.0
Warwick,Senna,Lissandra,1,0,0.0
Belveth,Nautilus,Sion,1,1,100.0
Warwick,Nautilus,Veigar,1,1,100.0
Skarner,Galio,Aurora,1,0,0.0
Nocturne,Nidalee,Ekko,2,2,100.0
Viego,Braum,Diana,12,2,16.67
Warwick,Thresh,Vladimir,1,1,100.0
Ekko,Soraka,Malzahar,3,3,100.0
Kindred,Lulu,Kayle,1,0,0.0
Kayn,Rakan,Akali,2,2,100.0
Nidalee,Pyke,Neeko,1,1,100.0
Zyra,Lulu,Zed,2,1,50.0
Viego,Senna,Ryze,7,4,57.14
Kayn,Rell,Twisted Fate,2,0,0.0
Diana,Janna,Sylas,3,2,66.67
Gragas,Varus,Irelia,1,1,100.0
Nocturne,Nami,Cassiopeia,9,6,66.67
Xin Zhao,Milio,Akshan,5,5,100.0
Nidalee,Pyke,Sylas,3,2,66.67
Naafiri,Leona,Vladimir,3,3,100.0
Hecarim,Morgana,Sylas,6,6,100.0
Trundle,Alistar,Veigar,6,0,0.0
Zac,Lulu,Talon,3,0,0.0
Rengar,Alistar,Veigar,3,3,100.0
Nidalee,Neeko,Yasuo,3,2,66.67
Zed,Senna,Veigar,3,0,0.0
Viego,Lux,Akali,5,1,20.0
Warwick,Lulu,Taliyah,3,1,33.33
Kayn,Soraka,Yasuo,2,0,0.0
Wukong,Janna,Diana,3,3,100.0
Graves,Milio,LeBlanc,3,0,0.0
Kayn,Milio,Talon,1,1,100.0
Kindred,Milio,Ornn,2,0,0.0
Amumu,Twitch,Yone,2,2,100.0
Evelynn,Bard,Nasus,1,0,0.0
Shaco,Nami,Aurora,3,0,0.0
Shaco,Maokai,Ahri,4,0,0.0
Rengar,Yuumi,Ryze,3,3,100.0
Ekko,Nami,Miss Fortune,3,0,0.0
Lee Sin,Soraka,Kled,5,0,0.0
Rengar,Lux,LeBlanc,5,0,0.0
Ekko,Rakan,Fiddlesticks,6,6,100.0
Graves,Karma,Akshan,4,4,100.0
Pantheon,Neeko,Viego,3,3,100.0
Volibear,Milio,Akshan,4,0,0.0
Shaco,Bard,Zoe,3,2,66.67
Belveth,Thresh,Sylas,12,3,25.0
Diana,Thresh,Ahri,5,0,0.0
Belveth,Sylas,Orianna,2,0,0.0
Graves,Milio,Vex,2,0,0.0
Viego,Janna,Akshan,3,2,66.67
Volibear,Thresh,Akali,2,2,100.0
Poppy,Yuumi,Mordekaiser,2,0,0.0
Rengar,Lulu,Syndra,9,4,44.44
Warwick,Maokai,Taliyah,5,5,100.0
Briar,Bard,Naafiri,3,0,0.0
Kayn,Poppy,Syndra,3,3,100.0
Naafiri,Renata,Ahri,6,6,100.0
Karthus,Zyra,Lux,3,0,0.0
Qiyana,Lulu,Mordekaiser,5,5,100.0
Poppy,Nami,Akshan,5,0,0.0
Qiyana,Lux,Anivia,5,0,0.0
Sejuani,Milio,Azir,2,0,0.0
Nocturne,Bard,Yasuo,2,2,100.0
Vayne,Thresh,Fizz,2,2,100.0
Naafiri,Xerath,Viktor,2,0,0.0
Talon,Sylas,Viktor,3,0,0.0
Trundle,Senna,Akshan,2,2,100.0
Warwick,Nautilus,Vex,3,2,66.67
Zac,Sona,Hwei,2,0,0.0
Shyvana,Lulu,Akshan,1,1,100.0
Talon,Milio,Karma,1,0,0.0
Jarvan IV,Nami,Akshan,9,8,88.89
Qiyana,Maokai,Annie,3,0,0.0
Graves,Zyra,Viktor,4,4,100.0
Jax,Blitzcrank,Akshan,5,3,60.0
Lillia,Lux,Akali,1,0,0.0
Shen,Milio,Gragas,3,0,0.0
Master Yi,Rell,Akshan,1,1,100.0
Pantheon,Nami,Qiyana,2,1,50.0
Qiyana,Rell,Galio,3,2,66.67
Talon,Rell,Jhin,2,2,100.0
Volibear,Morgana,Malzahar,2,0,0.0
Maokai,Karma,Hwei,7,7,100.0
Vi,Seraphine,Quinn,7,0,0.0
Diana,Shaco,Akali,5,4,80.0
Talon,Neeko,Twisted Fate,2,2,100.0
Wukong,Blitzcrank,Ambessa,2,0,0.0
Volibear,Zilean,Akshan,3,3,100.0
KhaZix,Thresh,Syndra,5,5,100.0
Wukong,Braum,Akshan,2,2,100.0
Nocturne,Yuumi,Yone,1,0,0.0
Kindred,Trundle,Karma,3,0,0.0
Sejuani,Soraka,Viktor,3,3,100.0
Naafiri,Sona,Swain,3,3,100.0
Udyr,Sona,Kassadin,4,4,100.0
Volibear,Rell,Annie,4,0,0.0
Rengar,Nami,Akali,19,5,26.32
Volibear,Senna,KogMaw,4,0,0.0
Wukong,Nautilus,Diana,3,0,0.0
Wukong,Lulu,Kassadin,6,2,33.33
Elise,Swain,Akshan,3,0,0.0
Zed,Sona,Heimerdinger,1,0,0.0
Urgot,Braum,Fizz,1,1,100.0
Zac,Mel,Yasuo,1,0,0.0
Warwick,Karma,Kassadin,5,5,100.0
KhaZix,Nami,Jarvan IV,1,1,100.0
Pantheon,Blitzcrank,Ryze,1,0,0.0
Elise,Braum,Akshan,1,1,100.0
Diana,Pantheon,Akshan,3,2,66.67
Lillia,Nautilus,Mel,2,0,0.0
Qiyana,VelKoz,Ekko,1,1,100.0
Warwick,Neeko,Corki,1,0,0.0
Warwick,Karma,Viktor,4,1,25.0
Lillia,Thresh,Akali,1,0,0.0
Talon,Maokai,Azir,5,0,0.0
Briar,Braum,Azir,1,0,0.0
Talon,Mel,Kassadin,3,2,66.67
KhaZix,Braum,Yone,1,0,0.0
Sejuani,Janna,Azir,1,1,100.0
Diana,Renata,Taliyah,1,0,0.0
Zed,Milio,Viktor,3,3,100.0
Zac,Blitzcrank,Viktor,7,7,100.0
Karthus,Nautilus,Smolder,1,0,0.0
Kayn,Seraphine,Ryze,1,1,100.0
Diana,Karma,Kassadin,8,1,12.5
Diana,Camille,Aurora,1,0,0.0
Talon,Seraphine,Ryze,1,1,100.0
Wukong,Sona,Kassadin,1,0,0.0
Reksai,Neeko,Urgot,1,1,100.0
Zac,Shaco,Akali,1,0,0.0
Udyr,Sylas,Qiyana,1,1,100.0
Morgana,Milio,Vladimir,5,5,100.0
Viego,Alistar,Twitch,4,4,100.0
Skarner,Yuumi,Twisted Fate,1,0,0.0
Malphite,Bard,Akali,2,0,0.0
Karthus,Zilean,Katarina,2,0,0.0
Kayn,Lulu,Chogath,1,1,100.0
Lillia,Sona,Katarina,1,0,0.0
Nunu & Willump,Yuumi,Hwei,3,0,0.0
Warwick,Soraka,Akshan,6,4,66.67
Wukong,Yuumi,Hwei,11,6,54.55
Urgot,Seraphine,Aurora,2,0,0.0
Warwick,Karma,Galio,1,1,100.0
Skarner,Alistar,VelKoz,2,0,0.0
Shaco,Janna,Sylas,4,4,100.0
Qiyana,Mel,Zed,1,0,0.0
Nocturne,Zoe,Sylas,3,3,100.0
Lillia,Bard,Urgot,1,1,100.0
Poppy,Thresh,Sion,1,0,0.0
Lillia,Soraka,Yasuo,3,1,33.33
KhaZix,Urgot,Anivia,1,0,0.0
Kindred,Alistar,Zoe,1,1,100.0
Diana,Annie,Ryze,2,0,0.0
Viego,Morgana,Dr. Mundo,1,1,100.0
Vi,Mel,Smolder,1,0,0.0
Lillia,Pyke,Briar,1,1,100.0
Rengar,Nami,Akshan,2,2,100.0
Talon,Xerath,Galio,1,0,0.0
Zed,Thresh,Twisted Fate,3,1,33.33
Kayn,Tahm Kench,LeBlanc,1,0,0.0
Shyvana,Lulu,Mel,2,2,100.0
Mordekaiser,Janna,Blitzcrank,2,0,0.0
Udyr,Milio,Caitlyn,4,0,0.0
Jarvan IV,Lux,Ahri,9,5,55.56
Kaisa,Braum,Sylas,2,2,100.0
Lillia,Soraka,Aurora,2,2,100.0
Kayn,Taric,Akali,6,6,100.0
Hecarim,Twitch,Zed,6,0,0.0
Jarvan IV,Lux,Orianna,1,1,100.0
Kayn,Gragas,Yasuo,3,0,0.0
Rengar,Rakan,Ryze,6,4,66.67
Briar,Malphite,Sylas,4,4,100.0
Wukong,Zilean,Darius,1,1,100.0
Graves,Leona,Jayce,2,0,0.0
Lillia,Pyke,Twisted Fate,2,1,50.0
Vi,Rakan,Gragas,1,1,100.0
Zac,Milio,Viktor,2,0,0.0
Evelynn,Neeko,Jayce,1,1,100.0
Kayn,Pyke,Ekko,10,9,90.0
Evelynn,Thresh,Twisted Fate,2,0,0.0
Jarvan IV,Heimerdinger,Sylas,1,1,100.0
Ivern,Milio,Hwei,2,0,0.0
Kayn,Lux,Kassadin,1,1,100.0
Kayn,Maokai,Diana,2,2,100.0
Evelynn,Renata,Lux,1,0,0.0
Master Yi,Twitch,Lissandra,1,0,0.0
Pantheon,Nami,Veigar,13,3,23.08
Fiddlesticks,Maokai,Viktor,3,3,100.0
Dr. Mundo,Nautilus,Akali,2,0,0.0
Kindred,Braum,Kassadin,1,0,0.0
Kayn,Milio,Zoe,1,1,100.0
Volibear,Lux,Smolder,1,0,0.0
Graves,Pyke,Orianna,1,1,100.0
Zac,Leona,Irelia,1,0,0.0
Gwen,Lulu,Taliyah,3,3,100.0
Talon,Pyke,Vladimir,5,2,40.0
Vi,Taric,Irelia,2,2,100.0
Viego,KhaZix,LeBlanc,1,1,100.0
Kayn,Varus,Katarina,1,0,0.0
Poppy,Sett,Malzahar,2,2,100.0
Master Yi,Heimerdinger,Smolder,3,3,100.0
Vi,Bard,Cassiopeia,4,4,100.0
Rengar,Yuumi,Sylas,4,0,0.0
Kayn,Nami,Nidalee,3,3,100.0
Gwen,Yuumi,Talon,3,0,0.0
Elise,Renata,Zed,1,1,100.0
Rengar,Karma,Lissandra,1,1,100.0
Evelynn,Soraka,Vex,1,0,0.0
Viego,Renata,Lissandra,9,6,66.67
Udyr,Nami,Ezreal,3,0,0.0
Talon,Soraka,Akali,1,1,100.0
Udyr,Sylas,Aurora,1,0,0.0
Nocturne,Renata,Orianna,3,3,100.0
Ekko,KhaZix,Malzahar,1,0,0.0
Jarvan IV,Lulu,Vex,8,5,62.5
Ivern,Taric,Akshan,2,2,100.0
Xin Zhao,Bard,Pyke,1,1,100.0
Jarvan IV,Zilean,Akshan,1,1,100.0
KhaZix,Pyke,Sylas,5,2,40.0
Diana,Soraka,Taliyah,1,0,0.0
Gragas,Braum,Olaf,2,0,0.0
Kayn,Xerath,Syndra,8,0,0.0
Master Yi,Lux,Vladimir,1,1,100.0
Hecarim,Nami,Kennen,1,0,0.0
Viego,Braum,Akshan,5,3,60.0
Kayn,Blitzcrank,Syndra,5,0,0.0
Xin Zhao,Bard,Lissandra,4,4,100.0
Jarvan IV,Brand,Malphite,1,0,0.0
Ekko,Blitzcrank,KSante,1,1,100.0
Hecarim,Zyra,Sylas,2,2,100.0
Talon,Sion,Xerath,2,0,0.0
Diana,Nami,Karma,3,3,100.0
Volibear,Alistar,Akali,7,5,71.43
Ekko,Thresh,Pantheon,2,2,100.0
Graves,Nautilus,Veigar,4,0,0.0
Diana,Pyke,Syndra,2,0,0.0
Warwick,Blitzcrank,LeBlanc,3,1,33.33
Graves,Pyke,Vladimir,7,6,85.71
Hecarim,Blitzcrank,Vladimir,9,1,11.11
Nunu & Willump,Zed,Ryze,1,0,0.0
Pantheon,Sona,Cassiopeia,1,1,100.0
Diana,Taric,Zed,6,4,66.67
Fiddlesticks,Nautilus,Yasuo,3,2,66.67
Pantheon,Twitch,Akali,1,1,100.0
Ekko,Taric,Corki,5,5,100.0
Vayne,Nami,Taliyah,4,4,100.0
Karthus,Zilean,Zed,6,0,0.0
Naafiri,Thresh,Syndra,2,0,0.0
Pantheon,Lux,Tristana,2,0,0.0
Xin Zhao,Pantheon,Kassadin,4,0,0.0
Nocturne,Zyra,Xerath,2,2,100.0
Briar,Lux,Hwei,2,0,0.0
Kayn,Senna,Talon,1,1,100.0
Naafiri,Senna,Karma,4,4,100.0
Briar,Janna,Sion,3,0,0.0
Pantheon,Maokai,Corki,3,3,100.0
Warwick,Nami,Twisted Fate,5,4,80.0
Master Yi,Lulu,Sion,2,0,0.0
Nocturne,Milio,Cassiopeia,2,2,100.0
Udyr,Karma,Galio,5,5,100.0
Graves,Bard,Tristana,5,0,0.0
Kayn,Seraphine,Lux,3,1,33.33
Ivern,Nautilus,Qiyana,3,2,66.67
Skarner,Viktor,Mel,2,0,0.0
Kayn,Janna,Kaisa,1,1,100.0
Viego,Thresh,VelKoz,1,0,0.0
Hecarim,Neeko,Yasuo,1,0,0.0
Elise,Senna,Galio,3,0,0.0
KhaZix,Lux,Akshan,3,3,100.0
Pantheon,Milio,Karthus,1,0,0.0
Xin Zhao,Karma,Jayce,1,1,100.0
Hecarim,Neeko,Tristana,1,0,0.0
Xin Zhao,Alistar,Kayle,3,2,66.67
Vi,Swain,Yasuo,1,0,0.0
Shaco,Lux,Akshan,1,1,100.0
Warwick,Lulu,Zoe,1,0,0.0
Pantheon,Soraka,Aurelion Sol,5,1,20.0
Wukong,Soraka,Anivia,1,0,0.0
Wukong,Thresh,Talon,3,3,100.0
Volibear,Nami,Malphite,2,2,100.0
Viego,Maokai,Annie,2,2,100.0
Zed,Taric,Syndra,7,2,28.57
Vayne,Lulu,Hwei,1,1,100.0
Viego,Maokai,Morgana,1,0,0.0
Pantheon,Lulu,Malzahar,3,3,100.0
Wukong,Nami,Vayne,3,0,0.0
Master Yi,Lulu,Yunara,3,3,100.0
Wukong,Karma,Darius,8,8,100.0
Viego,Seraphine,Akali,5,5,100.0
Rammus,Bard,Katarina,4,0,0.0
Pantheon,Soraka,Viktor,11,5,45.45
Ekko,LeBlanc,Hwei,4,0,0.0
Viego,Karma,Naafiri,4,4,100.0
Lillia,Soraka,Sylas,5,2,40.0
Viego,Bard,Jayce,5,4,80.0
Kindred,Senna,Galio,8,5,62.5
Pantheon,Bard,Akshan,11,9,81.82
Master Yi,Karma,Katarina,5,4,80.0
Kayn,Karma,Yunara,2,0,0.0
Gragas,Yuumi,Viktor,1,0,0.0
Rammus,Soraka,Mel,2,2,100.0
Xin Zhao,Zilean,Vladimir,6,1,16.67
Wukong,Shaco,Yasuo,5,5,100.0
Nunu & Willump,Rell,Yone,4,0,0.0
Nocturne,Zilean,Nasus,1,1,100.0
Pantheon,Renata,Mel,1,1,100.0
Rengar,Rell,Kayle,4,4,100.0
Wukong,Milio,Sylas,5,2,40.0
Elise,Renata,Mel,1,0,0.0
Ivern,Rakan,LeBlanc,6,0,0.0
Wukong,Seraphine,Yasuo,5,4,80.0
Dr. Mundo,Milio,Fizz,2,2,100.0
Warwick,Janna,Anivia,1,0,0.0
Trundle,Neeko,Ahri,2,2,100.0
Poppy,Bard,Azir,21,10,47.62
Warwick,Nidalee,Azir,2,2,100.0
Pantheon,Renata,Zoe,4,0,0.0
Shaco,Thresh,Diana,2,2,100.0
Nocturne,Skarner,Viktor,1,0,0.0
Warwick,Milio,Twisted Fate,7,6,85.71
Vi,Elise,Veigar,6,0,0.0
Amumu,Rakan,Renekton,2,2,100.0
Viego,Bard,Gwen,2,0,0.0
Viego,Lux,Galio,7,7,100.0
Viego,Lux,Yone,1,0,0.0
Rengar,Alistar,Hwei,1,1,100.0
Viego,Sett,Diana,1,1,100.0
Kayn,Galio,Hwei,2,0,0.0
Viego,Zilean,Sett,1,1,100.0
Master Yi,Sona,Mel,1,0,0.0
Briar,Bard,Kayle,1,1,100.0
Diana,Galio,Twisted Fate,1,0,0.0
Belveth,Pyke,Lux,4,0,0.0
Zac,Rakan,Syndra,1,1,100.0
Briar,Zilean,Zed,1,0,0.0
Kayn,Lulu,Katarina,16,0,0.0
Warwick,Janna,Azir,1,1,100.0
Hecarim,Mel,Seraphine,7,7,100.0
Pantheon,Elise,Annie,5,5,100.0
Briar,Lulu,Twisted Fate,2,2,100.0
Nocturne,Lux,LeBlanc,1,1,100.0
Jarvan IV,Zilean,Orianna,7,1,14.29
Amumu,Soraka,Mel,3,0,0.0
Zac,Alistar,Lissandra,2,0,0.0
Kayn,Milio,Sion,4,4,100.0
Warwick,Lulu,Sylas,1,0,0.0
Talon,Rell,Katarina,3,1,33.33
Briar,Nami,Hwei,8,6,75.0
Pantheon,Thresh,KogMaw,6,0,0.0
Kindred,Lux,Talon,4,4,100.0
Warwick,Thresh,Zoe,5,0,0.0
Vi,Bard,Zoe,3,3,100.0
Nocturne,Poppy,Mel,3,0,0.0
Kayn,Swain,Twisted Fate,1,1,100.0
Qiyana,Janna,Lux,1,0,0.0
Briar,Karma,Xerath,1,0,0.0
Graves,Nami,Elise,1,1,100.0
Trundle,Zilean,Kassadin,1,1,100.0
Talon,Neeko,Akali,2,1,50.0
Warwick,Bard,Galio,2,1,50.0
Poppy,Lulu,Neeko,1,0,0.0
Naafiri,Zoe,Azir,1,0,0.0
Brand,Tahm Kench,Twitch,1,1,100.0
Nocturne,Maokai,Azir,2,1,50.0
Evelynn,Soraka,Ahri,1,0,0.0
Talon,Thresh,Aurora,1,1,100.0
Hecarim,Poppy,Neeko,1,0,0.0
Lillia,Braum,Zac,1,0,0.0
Xin Zhao,Maokai,Twisted Fate,3,0,0.0
Master Yi,VelKoz,Seraphine,2,2,100.0
Zed,Morgana,Neeko,2,0,0.0
Nocturne,Maokai,Zoe,1,0,0.0
Pantheon,Rell,Mordekaiser,3,3,100.0
Wukong,Alistar,Diana,3,0,0.0
Yorick,Soraka,Neeko,1,1,100.0
Elise,Senna,Twisted Fate,3,0,0.0
Briar,Pyke,Diana,3,1,33.33
Hecarim,Nami,Briar,1,1,100.0
Udyr,Soraka,Malzahar,1,0,0.0
Fiddlesticks,Tahm Kench,Zac,1,1,100.0
Hecarim,Braum,Malzahar,3,0,0.0
Kayle,Thresh,Hwei,2,2,100.0
Hecarim,Brand,Sylas,4,4,100.0
Elise,Yuumi,Katarina,1,0,0.0
Volibear,Lulu,Diana,2,0,0.0
Hecarim,Nautilus,Mel,3,2,66.67
Rengar,Yuumi,LeBlanc,1,1,100.0
Zed,Nautilus,Rumble,3,0,0.0
Graves,Zoe,Nasus,4,0,0.0
Hecarim,Nami,Cassiopeia,4,4,100.0
Elise,Seraphine,Viego,1,0,0.0
Warwick,Zilean,Renekton,2,2,100.0
Hecarim,Nami,Kayle,10,1,10.0
Zac,Pyke,Lux,4,3,75.0
Evelynn,Maokai,Caitlyn,1,0,0.0
Zac,Thresh,Xerath,1,0,0.0
Hecarim,LeBlanc,Gwen,3,0,0.0
Jarvan IV,Nautilus,Yorick,1,0,0.0
Hecarim,Milio,Ekko,1,1,100.0
Fiddlesticks,Leona,Akshan,3,2,66.67
Hecarim,Morgana,Taliyah,1,1,100.0
Ivern,Blitzcrank,Galio,2,2,100.0
Amumu,Zilean,Aurora,3,0,0.0
Hecarim,Lux,Mel,3,3,100.0
Master Yi,Thresh,Kayle,1,0,0.0
Kayn,Shaco,Jax,1,1,100.0
Hecarim,Gragas,Tristana,1,0,0.0
Lee Sin,Maokai,Kayle,2,0,0.0
Hecarim,Fiddlesticks,Galio,1,0,0.0
KhaZix,Tahm Kench,Twisted Fate,1,1,100.0
Fiddlesticks,Braum,Tryndamere,2,2,100.0
Hecarim,Alistar,Karma,1,1,100.0
Shyvana,Poppy,Kalista,1,0,0.0
Mordekaiser,Thresh,Yone,3,0,0.0
Viego,Neeko,Akshan,6,0,0.0
Jarvan IV,Shen,Mel,2,2,100.0
Kayn,Soraka,Anivia,3,0,0.0
Dr. Mundo,Taric,Irelia,2,2,100.0
Hecarim,Rell,Qiyana,2,0,0.0
Ekko,Senna,VelKoz,3,0,0.0
Kayn,Zilean,Galio,2,2,100.0
Rengar,Mel,Illaoi,2,0,0.0
Zac,Lulu,Xerath,5,0,0.0
Qiyana,Bard,Corki,4,4,100.0
Viego,Jarvan IV,Vex,1,1,100.0
Udyr,Mel,Vladimir,3,0,0.0
Diana,Thresh,Lux,4,4,100.0
Ambessa,Gragas,Heimerdinger,2,0,0.0
Gwen,Milio,Viktor,2,1,50.0
Viego,Zilean,KSante,1,1,100.0
Lillia,Karma,Corki,6,2,33.33
Master Yi,Tahm Kench,Lux,2,2,100.0
Zac,Braum,Lux,5,0,0.0
Ekko,Zoe,Akshan,2,2,100.0
Udyr,Senna,Ahri,4,4,100.0
Talon,Soraka,Zoe,3,0,0.0
Kayn,LeBlanc,Viktor,4,0,0.0
Ambessa,Milio,Viktor,1,1,100.0
Hecarim,Rell,LeBlanc,6,2,33.33
KhaZix,Fiddlesticks,LeBlanc,1,0,0.0
Kayn,Nami,Ekko,5,5,100.0
Ivern,Pantheon,Ahri,3,3,100.0
Rengar,Leona,Ryze,8,6,75.0
Evelynn,Nami,Diana,3,0,0.0
Vi,Milio,Lux,1,0,0.0
Hecarim,Neeko,VelKoz,1,1,100.0
Diana,Alistar,Heimerdinger,1,1,100.0
Kayn,Rakan,Lux,1,0,0.0
Nunu & Willump,Nautilus,Mel,1,1,100.0
Jarvan IV,Thresh,Qiyana,1,1,100.0
Kayn,Pyke,Lux,1,0,0.0
Jarvan IV,Poppy,Kayle,2,1,50.0
Yuumi,Nami,Kassadin,1,0,0.0
Talon,Milio,Veigar,6,1,16.67
Kayn,Bard,Diana,3,2,66.67
Talon,Rakan,Kennen,1,1,100.0
Ekko,Pantheon,Ryze,4,4,100.0
Sylas,Nami,Hwei,5,1,20.0
