champion1,champion2,games,wins,win_rate
Zac,Kled,2,2,100.0
Reksai,Swain,10,4,40.0
Zac,Varus,2,0,0.0
Kayn,Zyra,2,0,0.0
Lillia,Azir,52,31,59.62
Pantheon,Karthus,5,3,60.0
Talon,Akshan,31,13,41.94
Sion,Corki,2,0,0.0
Jarvan IV,Teemo,2,2,100.0
Vi,Ambessa,7,2,28.57
Nidalee,Diana,13,9,69.23
Zyra,Viktor,3,1,33.33
Morgana,Ezreal,6,3,50.0
Warwick,Sylas,66,28,42.42
Master Yi,Zilean,17,5,29.41
Kaisa,Irelia,1,0,0.0
Kindred,Graves,1,1,100.0
Shyvana,Zilean,5,3,60.0
Pantheon,Brand,7,2,28.57
Pantheon,Jhin,2,2,100.0
Reksai,Tristana,1,0,0.0
Vi,Draven,1,0,0.0
Poppy,Caitlyn,2,0,0.0
Gragas,Lux,6,5,83.33
Graves,Malzahar,19,5,26.32
Karthus,Heimerdinger,3,0,0.0
Malphite,Yone,3,0,0.0
Graves,Fizz,17,8,47.06
Lillia,Cassiopeia,11,1,9.09
Evelynn,Twitch,3,2,66.67
Ekko,Graves,1,1,100.0
Teemo,Caitlyn,1,0,0.0
Kaisa,Yone,4,3,75.0
Qiyana,Chogath,2,1,50.0
Draven,Veigar,3,2,66.67
Jayce,Nidalee,1,0,0.0
Poppy,Veigar,16,5,31.25
Master Yi,Neeko,21,4,19.05
Kayn,Sejuani,1,1,100.0
Teemo,Syndra,2,1,50.0
Fiddlesticks,Cassiopeia,7,7,100.0
Darius,Qiyana,1,0,0.0
Zeri,Sylas,3,2,66.67
Fiddlesticks,Olaf,2,2,100.0
Pantheon,Renekton,5,2,40.0
Ambessa,Mordekaiser,4,4,100.0
Master Yi,Singed,6,2,33.33
Zeri,KSante,2,0,0.0
Skarner,Qiyana,11,6,54.55
Fiddlesticks,Kindred,3,3,100.0
Kayn,Ezreal,5,0,0.0
Karthus,Brand,1,0,0.0
Rengar,Gragas,21,15,71.43
Ekko,Sivir,3,1,33.33
Ekko,Karma,23,16,69.57
Wukong,Talon,26,7,26.92
Karthus,Veigar,14,1,7.14
Evelynn,Zeri,10,9,90.0
Shaco,Zeri,1,1,100.0
Viego,Gangplank,17,9,52.94
Gwen,Ezreal,15,6,40.0
Taliyah,Aatrox,4,3,75.0
Lillia,Syndra,23,8,34.78
Diana,Vex,24,19,79.17
Xin Zhao,Zilean,27,22,81.48
Naafiri,Swain,14,10,71.43
Naafiri,Xerath,70,29,41.43
Aatrox,Orianna,2,0,0.0
Ambessa,Fizz,12,7,58.33
Shyvana,Ahri,17,8,47.06
Graves,Brand,9,4,44.44
Reksai,Malzahar,18,14,77.78
Zyra,Lux,2,1,50.0
Wukong,Qiyana,38,17,44.74
Hecarim,Seraphine,14,10,71.43
Amumu,Aatrox,2,0,0.0
Yorick,Syndra,1,1,100.0
KhaZix,Quinn,6,4,66.67
Hecarim,Mordekaiser,7,0,0.0
Dr. Mundo,Jayce,29,19,65.52
Volibear,Nasus,5,2,40.0
Volibear,Zilean,12,3,25.0
Pantheon,Sion,43,15,34.88
Volibear,Kindred,4,1,25.0
Lee Sin,Zeri,10,9,90.0
Jax,Ezreal,1,0,0.0
Graves,Qiyana,16,2,12.5
Ekko,Aphelios,1,0,0.0
Nocturne,Akshan,41,23,56.1
Viego,Fiddlesticks,15,10,66.67
Trundle,Ambessa,24,18,75.0
Belveth,Yunara,1,1,100.0
Fiddlesticks,Caitlyn,2,1,50.0
Warwick,Twisted Fate,36,24,66.67
Xin Zhao,Gangplank,13,5,38.46
Rengar,Smolder,9,6,66.67
Kayn,Singed,10,7,70.0
Skarner,Kassadin,13,8,61.54
Wukong,Sion,7,4,57.14
Yorick,Swain,2,0,0.0
Jax,Xerath,10,8,80.0
Dr. Mundo,Xerath,27,17,62.96
Volibear,Garen,2,1,50.0
Lillia,Aurelion Sol,11,2,18.18
Ekko,Pyke,3,1,33.33
Viego,Twitch,37,12,32.43
Nocturne,Singed,16,5,31.25
Teemo,Irelia,3,1,33.33
Zed,Aatrox,11,7,63.64
Briar,Jax,3,0,0.0
Trundle,Volibear,6,3,50.0
Volibear,KSante,15,9,60.0
Urgot,Annie,1,1,100.0
Taliyah,Mel,13,7,53.85
Graves,Ivern,2,2,100.0
Twitch,Hwei,1,0,0.0
Qiyana,Yunara,6,2,33.33
Volibear,Karma,11,10,90.91
KhaZix,Pyke,3,2,66.67
Kayn,Jhin,2,0,0.0
Olaf,Rumble,1,1,100.0
Gwen,Vex,4,1,25.0
Xin Zhao,Rakan,3,1,33.33
KhaZix,Tristana,16,7,43.75
Fiddlesticks,Kennen,6,4,66.67
Master Yi,Seraphine,7,6,85.71
Brand,Twisted Fate,3,0,0.0
Qiyana,Shen,1,0,0.0
Jax,VelKoz,1,0,0.0
Malphite,Lissandra,1,0,0.0
Lee Sin,Poppy,6,5,83.33
Qiyana,Kennen,7,1,14.29
Zac,Twitch,1,1,100.0
Rammus,Yorick,2,0,0.0
Reksai,Quinn,2,2,100.0
Nunu & Willump,KSante,1,1,100.0
Wukong,Yorick,1,0,0.0
Shaco,Graves,2,2,100.0
Nocturne,Mordekaiser,7,6,85.71
Morgana,Jayce,3,1,33.33
Jax,Mel,32,15,46.88
Qiyana,Malphite,1,1,100.0
Rammus,Tryndamere,3,1,33.33
Dr. Mundo,Trundle,1,0,0.0
Jarvan IV,Kindred,5,0,0.0
Nidalee,Ivern,1,1,100.0
Sejuani,Annie,7,1,14.29
Jarvan IV,Jhin,1,1,100.0
Rengar,Fiddlesticks,8,5,62.5
Xin Zhao,Olaf,1,0,0.0
Tryndamere,Vladimir,1,1,100.0
Taliyah,Jhin,1,1,100.0
Master Yi,Malphite,8,2,25.0
Talon,Malzahar,38,21,55.26
Zed,Zyra,2,1,50.0
Vi,Kennen,21,4,19.05
Ekko,Neeko,11,3,27.27
Rumble,Galio,4,1,25.0
Lee Sin,Renekton,7,4,57.14
Gragas,Swain,2,0,0.0
Rammus,Udyr,3,2,66.67
Hecarim,Varus,3,3,100.0
Wukong,Malzahar,18,8,44.44
Neeko,Vladimir,1,0,0.0
Poppy,Aurelion Sol,15,14,93.33
Elise,Viego,6,3,50.0
Diana,Ambessa,26,17,65.38
Elise,Nocturne,1,0,0.0
Zeri,Neeko,1,0,0.0
Belveth,Smolder,4,3,75.0
Zyra,Zoe,2,0,0.0
Diana,Kennen,9,3,33.33
Zyra,Brand,1,1,100.0
Sejuani,Yasuo,49,15,30.61
Lee Sin,Morgana,23,14,60.87
Reksai,Ezreal,2,0,0.0
Qiyana,Nocturne,2,2,100.0
Zyra,Smolder,10,5,50.0
Sejuani,Twitch,1,0,0.0
Maokai,Caitlyn,1,1,100.0
Jax,Malzahar,8,3,37.5
Jarvan IV,Nasus,11,10,90.91
Wukong,Caitlyn,2,0,0.0
Rengar,Lucian,4,0,0.0
Talon,Kled,2,2,100.0
Zyra,Annie,1,1,100.0
Quinn,Annie,3,0,0.0
Jax,Fiddlesticks,1,1,100.0
Zeri,Viktor,4,2,50.0
Volibear,Jhin,3,1,33.33
Nunu & Willump,Kassadin,18,9,50.0
Evelynn,Sett,5,1,20.0
Master Yi,Gragas,17,12,70.59
Warwick,Orianna,26,15,57.69
Darius,Aurora,7,6,85.71
Sejuani,Yorick,4,2,50.0
Gwen,Fiora,1,0,0.0
Trundle,Olaf,3,1,33.33
Reksai,Udyr,2,0,0.0
Brand,Neeko,1,0,0.0
Kayn,Smolder,18,3,16.67
Naafiri,Zilean,15,3,20.0
Reksai,Kennen,4,0,0.0
Morgana,Karthus,1,0,0.0
Kindred,Wukong,10,5,50.0
Jarvan IV,Reksai,1,1,100.0
Nidalee,Illaoi,2,0,0.0
Diana,Veigar,14,7,50.0
Nidalee,Lee Sin,8,6,75.0
Evelynn,Ezreal,8,5,62.5
Shyvana,KSante,4,1,25.0
Jarvan IV,Soraka,10,1,10.0
Gragas,Riven,1,0,0.0
Sylas,Garen,1,1,100.0
Jarvan IV,Briar,1,1,100.0
Shyvana,Lux,10,5,50.0
Vi,Senna,1,0,0.0
Fiddlesticks,Sivir,2,0,0.0
Zeri,Malzahar,1,0,0.0
Zed,Renekton,21,10,47.62
Briar,Nidalee,1,0,0.0
Shyvana,Ziggs,1,0,0.0
Belveth,Gwen,1,0,0.0
Kindred,VelKoz,8,6,75.0
Nunu & Willump,Kindred,3,2,66.67
Morgana,Qiyana,3,2,66.67
Reksai,Veigar,8,3,37.5
Amumu,Ekko,13,5,38.46
Jax,Brand,7,0,0.0
Kayn,Diana,72,36,50.0
Gragas,Akali,16,7,43.75
Ekko,Nocturne,8,2,25.0
Master Yi,Tryndamere,7,4,57.14
Ekko,Brand,8,6,75.0
Ivern,Neeko,3,1,33.33
Hecarim,Camille,1,0,0.0
Shyvana,Galio,8,1,12.5
Nocturne,Karthus,2,1,50.0
Morgana,Veigar,1,0,0.0
Ivern,Tryndamere,5,5,100.0
Ivern,Senna,1,1,100.0
Morgana,Zed,19,9,47.37
Corki,Kassadin,2,1,50.0
Shaco,Illaoi,1,1,100.0
Malphite,Viego,1,0,0.0
Corki,Aatrox,1,0,0.0
Belveth,Jayce,8,8,100.0
Nidalee,VelKoz,5,5,100.0
Lee Sin,Briar,2,1,50.0
Udyr,Garen,4,0,0.0
Diana,VelKoz,6,2,33.33
Karthus,Vex,3,3,100.0
Xin Zhao,Quinn,7,5,71.43
Xin Zhao,Kindred,1,1,100.0
Diana,Lissandra,17,7,41.18
Gragas,Veigar,8,2,25.0
Kindred,Yorick,5,4,80.0
Maokai,Irelia,9,2,22.22
Fiddlesticks,Chogath,1,0,0.0
Jayce,Vladimir,1,1,100.0
Urgot,Illaoi,1,0,0.0
Zeri,Aurelion Sol,8,1,12.5
Shaco,Nilah,1,0,0.0
Sylas,Urgot,1,0,0.0
Warwick,Qiyana,20,7,35.0
Shen,Yone,2,0,0.0
Kayn,KSante,8,3,37.5
Graves,Corki,5,2,40.0
Jarvan IV,Nocturne,3,0,0.0
Udyr,Malzahar,28,10,35.71
Jax,Xin Zhao,2,2,100.0
Kayn,Ivern,3,0,0.0
Kayn,Kaisa,7,4,57.14
Zed,Karma,17,9,52.94
Kayn,Aurelion Sol,59,32,54.24
Rumble,Chogath,5,3,60.0
Briar,Caitlyn,2,0,0.0
Belveth,Ezreal,1,1,100.0
Viego,Quinn,14,10,71.43
Graves,VelKoz,3,2,66.67
Naafiri,Zeri,5,5,100.0
Diana,Neeko,4,2,50.0
Olaf,Annie,31,18,58.06
Vi,Nunu & Willump,12,7,58.33
Udyr,Sett,1,0,0.0
Zed,Xin Zhao,2,1,50.0
Shaco,Quinn,5,3,60.0
Zed,Yunara,11,3,27.27
Udyr,Heimerdinger,15,8,53.33
Skarner,Malzahar,4,3,75.0
Nautilus,Aurora,1,1,100.0
Zyra,Nasus,14,3,21.43
Belveth,Elise,8,3,37.5
Zac,Yunara,5,0,0.0
Pantheon,Singed,24,17,70.83
Shaco,Yunara,4,4,100.0
Kaisa,Mel,1,0,0.0
Jarvan IV,Twitch,15,10,66.67
Hecarim,Brand,5,3,60.0
Vi,Zac,26,10,38.46
Diana,Pyke,1,1,100.0
Taliyah,Samira,2,0,0.0
Belveth,Olaf,2,1,50.0
Diana,Nasus,13,4,30.77
Sejuani,Seraphine,3,0,0.0
Hecarim,Jhin,1,0,0.0
Jax,Lulu,1,1,100.0
Rengar,Vex,25,10,40.0
Xin Zhao,Sivir,3,2,66.67
Rammus,Chogath,16,10,62.5
Gragas,Lissandra,5,3,60.0
Gragas,Sion,1,1,100.0
Ivern,Fiddlesticks,1,1,100.0
Nunu & Willump,Jhin,1,0,0.0
Viego,Shaco,1,0,0.0
Ekko,Twitch,16,7,43.75
Diana,Ekko,25,10,40.0
Brand,Galio,8,6,75.0
Rengar,Nasus,6,1,16.67
Talon,Karthus,9,3,33.33
Zac,Diana,18,15,83.33
Reksai,Corki,5,5,100.0
Rumble,Lucian,1,0,0.0
Nidalee,Master Yi,2,0,0.0
Fiddlesticks,Veigar,6,3,50.0
Sylas,Akali,6,2,33.33
Nunu & Willump,Ashe,1,0,0.0
Zac,Volibear,3,1,33.33
KhaZix,Mordekaiser,10,9,90.0
Ekko,Darius,5,5,100.0
Rengar,Vayne,1,0,0.0
Evelynn,Anivia,7,5,71.43
Naafiri,Talon,22,12,54.55
Lee Sin,Dr. Mundo,11,3,27.27
KhaZix,Bard,1,0,0.0
Skarner,Twisted Fate,13,2,15.38
Lillia,Pyke,1,1,100.0
Reksai,Mordekaiser,1,0,0.0
Talon,Darius,1,0,0.0
Ekko,Teemo,1,1,100.0
Rengar,Mordekaiser,6,6,100.0
Belveth,Kindred,1,1,100.0
Amumu,Akali,19,11,57.89
Qiyana,Mordekaiser,8,7,87.5
Qiyana,Heimerdinger,4,4,100.0
Rengar,Zyra,1,0,0.0
Riven,Mel,1,0,0.0
Nocturne,Garen,3,0,0.0
Taliyah,Xerath,2,1,50.0
Fiddlesticks,Hwei,18,12,66.67
Evelynn,Kled,11,3,27.27
Lillia,LeBlanc,21,9,42.86
Hecarim,Kaisa,1,0,0.0
Amumu,Ryze,12,1,8.33
Maokai,Lissandra,1,1,100.0
Xin Zhao,Shen,7,4,57.14
Maokai,Hwei,16,11,68.75
Sylas,Swain,2,2,100.0
Shen,VelKoz,1,1,100.0
Amumu,Zed,21,13,61.9
Zed,Jayce,32,15,46.88
Briar,Viktor,54,32,59.26
Fiddlesticks,Mel,14,3,21.43
Shaco,Tristana,29,21,72.41
Shyvana,Jayce,4,3,75.0
Elise,Zoe,21,11,52.38
Teemo,Ezreal,1,1,100.0
Amumu,Swain,1,0,0.0
KhaZix,Seraphine,11,2,18.18
Naafiri,Vayne,3,2,66.67
Karthus,Rumble,8,7,87.5
Tryndamere,Xerath,1,0,0.0
Zac,Nasus,13,12,92.31
KhaZix,Aurelion Sol,39,28,71.79
Brand,Nasus,1,0,0.0
Diana,Renekton,14,11,78.57
KhaZix,Gwen,11,8,72.73
Sylas,Wukong,1,1,100.0
Fiddlesticks,Heimerdinger,1,1,100.0
Diana,Zeri,11,2,18.18
Fiddlesticks,Rammus,2,0,0.0
Rammus,Swain,2,0,0.0
Karthus,Karma,1,0,0.0
Talon,Wukong,1,1,100.0
Sejuani,LeBlanc,8,3,37.5
Gragas,Tryndamere,7,2,28.57
Nunu & Willump,Singed,8,4,50.0
Rammus,Fizz,7,3,42.86
Master Yi,Chogath,11,3,27.27
Graves,Pantheon,6,3,50.0
Taliyah,Gangplank,2,0,0.0
Briar,Jhin,1,0,0.0
Wukong,Lucian,9,6,66.67
Pantheon,Yuumi,2,0,0.0
Teemo,Twisted Fate,2,1,50.0
Sejuani,Jayce,8,4,50.0
Sylas,Jayce,10,6,60.0
Ornn,Orianna,2,0,0.0
Shaco,Rumble,3,3,100.0
Reksai,Jhin,1,1,100.0
Jarvan IV,Nilah,1,0,0.0
Diana,Quinn,10,5,50.0
Zed,Zilean,21,1,4.76
Talon,Janna,1,0,0.0
Kaisa,Malzahar,1,0,0.0
Master Yi,Xerath,39,19,48.72
Jarvan IV,Viego,1,0,0.0
Hecarim,Briar,7,4,57.14
Brand,Lee Sin,1,1,100.0
Brand,Katarina,10,3,30.0
KhaZix,Zac,13,12,92.31
Diana,Sion,18,10,55.56
Ivern,Camille,1,1,100.0
Briar,Galio,31,16,51.61
Kindred,Aatrox,1,1,100.0
Lee Sin,Camille,1,0,0.0
Olaf,Galio,18,10,55.56
Elise,Kindred,4,2,50.0
Shyvana,Irelia,8,6,75.0
Sejuani,Draven,1,0,0.0
Nunu & Willump,Yunara,3,0,0.0
Volibear,Heimerdinger,1,1,100.0
Sylas,Diana,1,1,100.0
Xin Zhao,Wukong,1,1,100.0
Nocturne,Fiddlesticks,9,3,33.33
Amumu,Lissandra,2,0,0.0
Rumble,Orianna,1,0,0.0
Olaf,Ivern,1,1,100.0
Corki,Viego,1,1,100.0
Lee Sin,Draven,2,0,0.0
Shyvana,Nidalee,1,1,100.0
Rammus,Xerath,6,4,66.67
Jarvan IV,KSante,4,1,25.0
Taliyah,Singed,2,0,0.0
Fiddlesticks,Yunara,6,0,0.0
Rengar,Akshan,18,10,55.56
Shaco,Udyr,1,1,100.0
Draven,Sylas,8,8,100.0
Jayce,Gragas,1,1,100.0
Nidalee,Anivia,15,15,100.0
Udyr,Pyke,3,1,33.33
Trundle,Akshan,37,14,37.84
Briar,Anivia,11,3,27.27
Zed,Malphite,13,12,92.31
Sylas,Xerath,4,0,0.0
Hecarim,Pantheon,5,4,80.0
Amumu,Sylas,21,16,76.19
Zed,Pantheon,9,5,55.56
Master Yi,Shyvana,1,0,0.0
Nocturne,Cassiopeia,24,14,58.33
Gragas,Irelia,9,3,33.33
Evelynn,Sivir,1,0,0.0
Nocturne,Gangplank,2,1,50.0
Ekko,Urgot,8,3,37.5
Lillia,Veigar,25,15,60.0
Sylas,Talon,5,2,40.0
Qiyana,Aatrox,2,1,50.0
Urgot,Nasus,5,4,80.0
Kayn,Sion,11,9,81.82
Zac,Jax,12,3,25.0
Talon,Irelia,46,12,26.09
Shaco,Caitlyn,1,0,0.0
Shyvana,Xerath,7,4,57.14
Diana,Tryndamere,12,6,50.0
Volibear,Malzahar,35,24,68.57
Amumu,Syndra,16,13,81.25
Jarvan IV,Pyke,3,2,66.67
Sylas,Syndra,5,4,80.0
Zed,Vayne,14,5,35.71
Dr. Mundo,Mordekaiser,2,0,0.0
Hecarim,Warwick,2,2,100.0
Kindred,Kled,2,0,0.0
Belveth,Singed,8,4,50.0
Viego,Fiora,8,5,62.5
Jax,Volibear,1,1,100.0
Jarvan IV,KogMaw,15,1,6.67
Chogath,Annie,1,0,0.0
Shaco,Renekton,8,6,75.0
Zac,Sett,6,5,83.33
Pantheon,Lucian,7,3,42.86
Lee Sin,Olaf,6,5,83.33
Olaf,Taliyah,40,13,32.5
Pantheon,Shen,7,6,85.71
Lillia,Sion,19,10,52.63
Vi,Elise,7,6,85.71
Kindred,Karma,47,21,44.68
Jarvan IV,Illaoi,6,5,83.33
Reksai,Diana,7,1,14.29
Rengar,Caitlyn,1,1,100.0
Master Yi,Nunu & Willump,19,12,63.16
Shen,Akali,3,1,33.33
Graves,Nunu & Willump,6,1,16.67
Evelynn,Nunu & Willump,1,1,100.0
Nunu & Willump,Kayle,24,17,70.83
Gwen,Nunu & Willump,1,1,100.0
Viego,Caitlyn,1,1,100.0
Ivern,Nunu & Willump,2,0,0.0
Reksai,Varus,7,1,14.29
Diana,Samira,2,2,100.0
Zed,Brand,9,9,100.0
Kaisa,Orianna,1,0,0.0
Vi,Heimerdinger,2,2,100.0
Reksai,Viego,1,0,0.0
Reksai,Mel,23,7,30.43
Nocturne,Malphite,11,9,81.82
Talon,Mordekaiser,6,6,100.0
Yorick,Akali,4,3,75.0
Rengar,Illaoi,3,0,0.0
Elise,Caitlyn,1,0,0.0
Ivern,Lucian,20,16,80.0
Reksai,Naafiri,1,1,100.0
Reksai,Renekton,10,9,90.0
Teemo,Naafiri,1,1,100.0
Neeko,Ezreal,1,1,100.0
Ivern,Morgana,3,1,33.33
Xin Zhao,Kled,1,0,0.0
Viego,Elise,3,3,100.0
Shyvana,Gragas,2,2,100.0
Shyvana,Fizz,4,1,25.0
Jax,Fizz,5,1,20.0
Xin Zhao,Yunara,21,11,52.38
Trundle,Lucian,6,1,16.67
Nasus,Ekko,1,0,0.0
Elise,Anivia,7,5,71.43
Rumble,Hwei,2,0,0.0
Hecarim,Lucian,3,1,33.33
Brand,Taliyah,9,9,100.0
Kayn,Twitch,6,2,33.33
Kayn,Shen,3,1,33.33
Evelynn,Teemo,1,1,100.0
Nidalee,Volibear,2,0,0.0
Ambessa,Tryndamere,1,1,100.0
Sylas,Kennen,7,6,85.71
Briar,Tryndamere,1,0,0.0
Graves,Tryndamere,12,0,0.0
Hecarim,Sivir,1,0,0.0
Nocturne,Renekton,1,0,0.0
Rumble,Talon,2,1,50.0
Dr. Mundo,Tryndamere,11,3,27.27
Elise,Heimerdinger,1,0,0.0
Yorick,VelKoz,1,0,0.0
Mordekaiser,Naafiri,1,0,0.0
Vi,Viego,1,0,0.0
Rumble,Yasuo,1,0,0.0
Briar,Xerath,7,4,57.14
Xin Zhao,Warwick,2,0,0.0
Volibear,Brand,2,2,100.0
Talon,Singed,4,2,50.0
Talon,Nasus,10,0,0.0
Udyr,Nasus,14,1,7.14
Briar,VelKoz,1,0,0.0
Kindred,KogMaw,1,1,100.0
Ambessa,Ornn,1,0,0.0
Zyra,Lissandra,3,3,100.0
Gragas,Pyke,1,1,100.0
Trundle,Dr. Mundo,5,3,60.0
Lee Sin,Nocturne,2,2,100.0
Jax,Singed,3,2,66.67
Hecarim,KhaZix,1,0,0.0
Sylas,Aurelion Sol,2,1,50.0
Rengar,Karma,7,4,57.14
Ivern,KSante,2,1,50.0
Shyvana,Diana,2,0,0.0
Rumble,Twisted Fate,1,1,100.0
Brand,Talon,1,0,0.0
Sejuani,Hwei,20,17,85.0
Rammus,Karthus,1,0,0.0
Belveth,Brand,4,4,100.0
Varus,Ahri,2,1,50.0
Udyr,Xin Zhao,2,1,50.0
Jarvan IV,Shyvana,1,0,0.0
Draven,Aurelion Sol,1,0,0.0
Skarner,Talon,3,2,66.67
Brand,Viktor,1,1,100.0
Lee Sin,Kaisa,15,5,33.33
Ekko,Seraphine,2,2,100.0
Brand,Kaisa,1,1,100.0
Morgana,Xerath,3,1,33.33
Warwick,Zed,33,13,39.39
Nasus,Swain,1,0,0.0
Wukong,Karthus,5,0,0.0
Xin Zhao,Renekton,13,3,23.08
Qiyana,Gragas,20,20,100.0
Master Yi,Lissandra,36,21,58.33
Poppy,Cassiopeia,1,1,100.0
Sylas,Orianna,4,0,0.0
Amumu,Akshan,20,17,85.0
Gragas,Udyr,1,0,0.0
Reksai,Illaoi,1,1,100.0
Kindred,Smolder,24,14,58.33
Sejuani,Garen,1,1,100.0
Dr. Mundo,Sion,1,0,0.0
KhaZix,Samira,3,0,0.0
Lillia,Swain,4,4,100.0
Ivern,Kindred,1,1,100.0
Reksai,Yone,25,11,44.0
Zyra,Xerath,3,3,100.0
Diana,Ziggs,14,12,85.71
Master Yi,Yasuo,68,15,22.06
Diana,Malzahar,26,9,34.62
Shyvana,Twisted Fate,9,6,66.67
Rengar,Zilean,14,4,28.57
Zyra,Sett,1,0,0.0
Rammus,Xin Zhao,1,1,100.0
Taric,Akali,1,1,100.0
Taric,Nidalee,1,0,0.0
Poppy,Ornn,1,1,100.0
Skarner,Dr. Mundo,2,1,50.0
Diana,Singed,6,1,16.67
Brand,KSante,3,1,33.33
Karthus,KhaZix,1,1,100.0
Fiddlesticks,Karma,1,1,100.0
Amumu,LeBlanc,8,1,12.5
Kindred,Garen,1,0,0.0
Xin Zhao,Nilah,1,1,100.0
Rumble,Zilean,1,1,100.0
Skarner,Ekko,17,12,70.59
Evelynn,Ahri,15,5,33.33
Lillia,Wukong,1,0,0.0
Pantheon,Garen,6,5,83.33
Pantheon,Zeri,9,7,77.78
Briar,Mel,30,7,23.33
Kayn,Nocturne,1,1,100.0
Master Yi,Renekton,3,1,33.33
Master Yi,Twitch,10,9,90.0
Master Yi,KSante,9,9,100.0
Ivern,Viego,3,1,33.33
Master Yi,Graves,1,1,100.0
Lillia,Gangplank,19,12,63.16
Vi,Mordekaiser,10,2,20.0
Lillia,Master Yi,1,1,100.0
Rumble,Camille,1,0,0.0
Smolder,Aphelios,1,0,0.0
Master Yi,Brand,3,1,33.33
Talon,Quinn,6,6,100.0
Master Yi,Lee Sin,1,1,100.0
Master Yi,VelKoz,3,1,33.33
Hecarim,Ornn,3,0,0.0
Volibear,Kaisa,1,0,0.0
Shaco,Ambessa,12,8,66.67
Xin Zhao,Elise,3,1,33.33
Elise,Veigar,16,7,43.75
Rumble,Lissandra,1,0,0.0
Shyvana,Caitlyn,1,0,0.0
Belveth,Aatrox,1,1,100.0
Hecarim,Quinn,3,2,66.67
Hecarim,Twitch,3,3,100.0
Olaf,Orianna,66,22,33.33
Nocturne,Varus,2,0,0.0
Kaisa,Rumble,1,1,100.0
Lillia,Quinn,8,6,75.0
Viego,Olaf,3,1,33.33
Sylas,Morgana,5,3,60.0
Sylas,Ambessa,1,0,0.0
Naafiri,Smolder,14,8,57.14
Warwick,Lissandra,23,2,8.7
Rammus,Kaisa,7,4,57.14
Naafiri,Braum,4,4,100.0
Rammus,Elise,5,5,100.0
Kaisa,KogMaw,3,0,0.0
Qiyana,Singed,6,6,100.0
Zac,Lee Sin,11,0,0.0
Vi,Zilean,29,19,65.52
Gragas,Anivia,2,1,50.0
Graves,Singed,2,2,100.0
Kayn,Teemo,9,9,100.0
Kindred,Rumble,15,6,40.0
Vi,Aatrox,6,5,83.33
Lillia,Nidalee,10,0,0.0
Zed,Singed,24,11,45.83
Vi,Karma,5,0,0.0
Nidalee,Gangplank,15,8,53.33
Olaf,Ahri,26,19,73.08
Lillia,Jhin,2,2,100.0
Udyr,Dr. Mundo,8,0,0.0
Morgana,Vladimir,24,5,20.83
Morgana,Yunara,8,8,100.0
Nocturne,Kayle,46,21,45.65
Ekko,Quinn,20,9,45.0
Naafiri,Irelia,20,2,10.0
Elise,Sett,11,3,27.27
Naafiri,Dr. Mundo,7,0,0.0
Vi,Gwen,6,4,66.67
Ambessa,Singed,2,2,100.0
Udyr,Morgana,10,10,100.0
Lillia,Singed,6,0,0.0
Zed,Nocturne,3,3,100.0
Viego,Jarvan IV,10,9,90.0
Teemo,Kassadin,7,7,100.0
Maokai,Talon,4,1,25.0
Udyr,Lee Sin,10,4,40.0
Wukong,Ezreal,14,0,0.0
Belveth,Lee Sin,6,6,100.0
Skarner,Jayce,8,1,12.5
Nidalee,Singed,16,13,81.25
Zed,VelKoz,7,7,100.0
Wukong,Nocturne,5,5,100.0
Jax,Teemo,7,7,100.0
Neeko,Xerath,8,0,0.0
Talon,Lee Sin,3,0,0.0
Vi,KogMaw,26,15,57.69
Shaco,Morgana,7,0,0.0
Rammus,Riven,7,7,100.0
Rengar,Quinn,6,1,16.67
Zed,Nidalee,23,9,39.13
Brand,Quinn,3,3,100.0
Vi,Xerath,42,15,35.71
Vi,Warwick,1,0,0.0
Gragas,Lee Sin,3,3,100.0
Volibear,KogMaw,14,0,0.0
Viego,Jhin,3,3,100.0
KhaZix,Tahm Kench,2,0,0.0
KhaZix,Teemo,6,5,83.33
Udyr,Quinn,8,0,0.0
Zac,Morgana,3,0,0.0
Dr. Mundo,Karma,12,0,0.0
Elise,Renekton,10,9,90.0
Ekko,Gwen,6,2,33.33
Kayn,Dr. Mundo,12,6,50.0
Kayn,Chogath,20,9,45.0
Udyr,Yunara,9,6,66.67
Corki,Chogath,4,4,100.0
Mordekaiser,Gragas,6,0,0.0
Qiyana,Seraphine,7,0,0.0
Rengar,Chogath,8,2,25.0
Shaco,Pantheon,5,5,100.0
Gwen,Ornn,7,0,0.0
Draven,Riven,2,2,100.0
Wukong,Jayce,20,5,25.0
Sylas,Zed,13,8,61.54
Kindred,Teemo,10,6,60.0
Wukong,Quinn,5,4,80.0
Hecarim,Shaco,1,0,0.0
Hecarim,Vi,1,1,100.0
Lillia,Gwen,3,0,0.0
Skarner,Yasuo,14,5,35.71
Zyra,Jhin,4,0,0.0
Vi,Singed,15,6,40.0
Fiddlesticks,Gangplank,9,2,22.22
Zeri,Irelia,3,0,0.0
Elise,Talon,17,6,35.29
Trundle,KogMaw,5,2,40.0
Trundle,Jhin,9,7,77.78
Olaf,Viktor,36,19,52.78
Olaf,Diana,1,1,100.0
Zed,Talon,17,3,17.65
Warwick,Vladimir,41,22,53.66
Vi,Sett,11,11,100.0
Jax,Jayce,6,5,83.33
Lillia,Warwick,4,0,0.0
Vi,Graves,7,6,85.71
Ivern,Kayn,18,0,0.0
