champion1,champion2,champion3,games,wins,win_rate
Xin Zhao,Lucian,Poppy,9,7,77.78
Taliyah,Aphelios,Zilean,3,0,0.0
Reksai,Jhin,Pyke,3,0,0.0
KhaZix,Varus,VelKoz,4,4,100.0
Ekko,KogMaw,Rakan,8,8,100.0
Jarvan IV,Sivir,Brand,2,0,0.0
Kayn,Draven,Ivern,2,2,100.0
Sylas,Jhin,Zilean,3,3,100.0
Naafiri,Corki,Mel,1,1,100.0
Naafiri,Ashe,Nidalee,4,3,75.0
Kindred,Karthus,Rakan,3,0,0.0
Kayn,Yunara,Braum,8,0,0.0
Graves,Nilah,Taric,1,0,0.0
Hecarim,Smolder,Yuumi,2,0,0.0
Naafiri,Aphelios,Soraka,2,2,100.0
Naafiri,Yunara,Seraphine,4,4,100.0
Xin Zhao,Aurelion Sol,Karma,5,0,0.0
Taliyah,Xayah,Anivia,3,0,0.0
Viego,Ezreal,Milio,6,0,0.0
Nidalee,Jinx,Soraka,5,5,100.0
Hecarim,Samira,Renata,3,0,0.0
Rengar,Yunara,Soraka,1,0,0.0
Nunu & Willump,Sivir,Thresh,3,3,100.0
Wukong,Samira,Bard,1,1,100.0
Olaf,Seraphine,Karma,1,1,100.0
Naafiri,Kaisa,Lux,5,0,0.0
Lee Sin,Kaisa,Ornn,2,0,0.0
Nunu & Willump,Lucian,Sylas,2,0,0.0
Briar,KogMaw,Rell,5,5,100.0
Naafiri,VelKoz,Swain,2,2,100.0
Ivern,Caitlyn,Lulu,6,0,0.0
Naafiri,Caitlyn,Leona,1,1,100.0
Lee Sin,Viktor,Senna,2,0,0.0
Poppy,Ezreal,Morgana,2,0,0.0
Lee Sin,Kaisa,Chogath,5,0,0.0
Teemo,Ezreal,Bard,5,5,100.0
Nocturne,KogMaw,Maokai,3,3,100.0
Skarner,Jhin,Veigar,2,2,100.0
Lee Sin,Vayne,Senna,1,1,100.0
Evelynn,Aphelios,Braum,2,0,0.0
KhaZix,Zeri,Senna,3,3,100.0
Vi,Vayne,Galio,1,1,100.0
Belveth,Karthus,Karma,3,0,0.0
Wukong,Corki,Pantheon,2,2,100.0
Talon,Ashe,Rell,5,3,60.0
KhaZix,Mel,Rell,4,0,0.0
Reksai,Varus,Poppy,4,0,0.0
Vi,Ezreal,Xerath,2,2,100.0
KhaZix,Senna,Lux,1,0,0.0
Viego,Xerath,Nami,1,1,100.0
Graves,Ezreal,Taliyah,2,0,0.0
Darius,Twitch,Nami,1,0,0.0
Zac,Caitlyn,Bard,9,0,0.0
Karthus,Vayne,Morgana,4,4,100.0
Xin Zhao,Yunara,Zyra,1,0,0.0
Diana,Ezreal,Lulu,1,0,0.0
Viego,Xayah,Rumble,1,0,0.0
Gragas,Smolder,Karma,2,0,0.0
Poppy,Caitlyn,Sylas,2,2,100.0
Viego,Yunara,Pantheon,5,0,0.0
Vi,Jinx,Mel,4,0,0.0
Sylas,Hwei,Annie,4,0,0.0
KhaZix,Aphelios,Galio,2,2,100.0
Ekko,Ashe,Zilean,2,0,0.0
Kindred,Ziggs,Zilean,4,0,0.0
Briar,Draven,Annie,2,0,0.0
Lee Sin,Tristana,Fiddlesticks,1,1,100.0
Belveth,Caitlyn,Morgana,1,0,0.0
Sejuani,Viktor,Bard,2,0,0.0
Zyra,Ezreal,Zilean,3,3,100.0
Karthus,Viktor,Nautilus,1,1,100.0
Diana,Caitlyn,Leona,2,2,100.0
Nocturne,Jinx,Nami,2,1,50.0
Viego,Vayne,Pantheon,6,0,0.0
Elise,Tristana,Karma,3,3,100.0
Nocturne,Draven,Lulu,1,1,100.0
Kindred,Varus,Lux,1,1,100.0
Elise,Caitlyn,Twisted Fate,1,0,0.0
KhaZix,Corki,Lulu,3,3,100.0
Gragas,Samira,Rakan,4,1,25.0
Rengar,Yasuo,Thresh,3,0,0.0
Graves,Draven,Janna,2,2,100.0
Volibear,Kaisa,Morgana,2,0,0.0
Zac,Tristana,Rell,2,2,100.0
Jax,Senna,Mel,1,1,100.0
Naafiri,Kaisa,Lee Sin,3,0,0.0
Graves,Varus,Elise,3,3,100.0
Fiddlesticks,Jhin,Rakan,3,1,33.33
Diana,Senna,Neeko,1,0,0.0
Sejuani,Tryndamere,Lulu,1,1,100.0
Evelynn,Draven,Tahm Kench,3,0,0.0
Elise,Sivir,Jarvan IV,2,0,0.0
Warwick,Lux,Soraka,1,0,0.0
Wukong,Varus,LeBlanc,1,0,0.0
Diana,Ambessa,Lulu,2,2,100.0
Skarner,Varus,Senna,2,2,100.0
Zac,Samira,Fiddlesticks,1,1,100.0
Gwen,Xayah,Braum,2,0,0.0
Xin Zhao,Lucian,VelKoz,3,3,100.0
Master Yi,Nilah,Amumu,2,0,0.0
Zed,Caitlyn,Taric,1,0,0.0
Nunu & Willump,Aphelios,Tahm Kench,2,0,0.0
Viego,Ashe,Mel,1,1,100.0
Olaf,Ezreal,Neeko,6,2,33.33
Diana,Seraphine,Sona,1,1,100.0
Gwen,Samira,Bard,1,1,100.0
Lee Sin,Ezreal,Ashe,1,1,100.0
Viego,Senna,Mel,5,3,60.0
Xin Zhao,Ezreal,Xerath,2,0,0.0
Nunu & Willump,Kaisa,Lulu,4,4,100.0
Zac,Ezreal,Janna,6,3,50.0
Kaisa,Caitlyn,Karma,2,2,100.0
Viego,Miss Fortune,Blitzcrank,14,14,100.0
Jax,Xayah,Taric,2,0,0.0
Ryze,Kaisa,Rakan,1,1,100.0
Karthus,Smolder,Milio,2,0,0.0
Master Yi,Aphelios,Seraphine,2,0,0.0
KhaZix,Caitlyn,Mel,1,0,0.0
Vi,Samira,Swain,1,0,0.0
Fiddlesticks,Ezreal,Lux,1,0,0.0
Rammus,Lucian,Mel,1,0,0.0
Reksai,Ezreal,Rell,3,3,100.0
Volibear,Jhin,Shaco,2,2,100.0
Poppy,Twitch,Milio,2,0,0.0
Jax,Draven,Renata,1,0,0.0
Elise,Ezreal,Heimerdinger,1,1,100.0
Shyvana,Zeri,Lulu,3,0,0.0
Zed,Corki,Nidalee,5,5,100.0
Diana,Ashe,Shaco,2,2,100.0
Shyvana,Sona,Maokai,1,0,0.0
Skarner,Smolder,Nidalee,1,1,100.0
Master Yi,Ziggs,Galio,1,1,100.0
Lee Sin,Smolder,Yuumi,1,0,0.0
Ekko,Yunara,Lux,1,1,100.0
Lillia,Xayah,Seraphine,3,3,100.0
Ivern,Draven,Braum,2,2,100.0
Reksai,Tristana,Nami,3,0,0.0
Shaco,Lucian,Rakan,12,9,75.0
Vi,Vayne,Morgana,3,3,100.0
Kayn,Twitch,Braum,1,1,100.0
Lee Sin,Varus,Yuumi,3,0,0.0
Belveth,Zeri,Alistar,4,0,0.0
Wukong,Jinx,Annie,2,2,100.0
Diana,Kaisa,Morgana,1,1,100.0
Jax,Miss Fortune,VelKoz,2,0,0.0
Graves,Swain,Poppy,1,1,100.0
Sion,Senna,Bard,3,0,0.0
Lillia,Samira,Blitzcrank,2,0,0.0
Wukong,Ziggs,Thresh,4,4,100.0
Ekko,Varus,Elise,3,2,66.67
Elise,Vayne,Thresh,2,0,0.0
Lee Sin,Akali,Ashe,1,1,100.0
Shaco,Yasuo,Thresh,1,0,0.0
Gwen,Jinx,Bard,1,1,100.0
Olaf,Samira,Thresh,1,0,0.0
Karthus,KogMaw,Galio,1,1,100.0
Pantheon,Caitlyn,Soraka,3,1,33.33
Kindred,Jinx,Elise,3,0,0.0
Pantheon,Vayne,Zyra,2,2,100.0
Ekko,Xayah,Camille,1,1,100.0
Teemo,Yunara,Seraphine,6,0,0.0
Viego,Twitch,Taric,3,3,100.0
Nocturne,Twitch,Sett,1,1,100.0
Viego,Samira,Taric,1,0,0.0
Gwen,Samira,Thresh,1,1,100.0
Nunu & Willump,Twitch,Leona,1,1,100.0
Xin Zhao,Twitch,Bard,1,1,100.0
Gwen,Sivir,Leona,1,0,0.0
Diana,Samira,Maokai,1,0,0.0
Naafiri,Vayne,Nasus,1,0,0.0
KhaZix,Jinx,Shaco,1,0,0.0
Reksai,Varus,Thresh,2,0,0.0
Kaisa,Sona,Brand,1,0,0.0
Ryze,Jhin,Pantheon,1,1,100.0
Rengar,Caitlyn,Shen,2,2,100.0
KhaZix,Sivir,Lux,1,0,0.0
Wukong,Twitch,Mel,1,0,0.0
Amumu,Twitch,Braum,2,0,0.0
Kayn,Miss Fortune,Seraphine,3,3,100.0
Kayn,Kalista,Annie,5,5,100.0
Vi,Seraphine,Sona,1,1,100.0
Kayn,Jhin,Mel,1,0,0.0
Wukong,Miss Fortune,Zilean,2,2,100.0
Nunu & Willump,Kaisa,Renata,3,0,0.0
Zac,Tristana,Mel,4,0,0.0
Kayn,Draven,Milio,2,2,100.0
KhaZix,Jhin,Xerath,1,1,100.0
Qiyana,Nilah,Nautilus,1,1,100.0
Nidalee,Ezreal,Swain,2,0,0.0
Talon,Ezreal,Taliyah,4,4,100.0
Teemo,Yunara,Shaco,5,2,40.0
Zac,Yunara,Zilean,3,0,0.0
Viego,Aurora,Thresh,3,3,100.0
Ambessa,Jhin,Thresh,2,2,100.0
Jarvan IV,Caitlyn,Galio,4,0,0.0
Kayn,Twitch,Janna,1,0,0.0
Belveth,Miss Fortune,Pyke,2,2,100.0
Briar,Caitlyn,Sona,1,1,100.0
Belveth,Smolder,Neeko,2,2,100.0
Wukong,Samira,Janna,3,3,100.0
Lee Sin,Senna,Mel,2,0,0.0
Shaco,Varus,Rell,3,2,66.67
Wukong,Miss Fortune,Amumu,1,1,100.0
Ekko,Lucian,Elise,4,2,50.0
Ekko,Smolder,VelKoz,2,2,100.0
Gragas,Smolder,Leona,1,1,100.0
Xin Zhao,Kaisa,Renata,5,4,80.0
Gragas,Zeri,Fiddlesticks,1,0,0.0
Belveth,Ashe,Lissandra,1,1,100.0
Shyvana,Kaisa,Rakan,2,1,50.0
Master Yi,Mel,Milio,4,4,100.0
Elise,Caitlyn,Lulu,5,0,0.0
Hecarim,Ezreal,VelKoz,2,0,0.0
Lee Sin,Kaisa,Mel,1,0,0.0
Talon,Olaf,Taric,1,0,0.0
Kayn,Singed,Nami,1,1,100.0
Jax,Samira,VelKoz,1,1,100.0
Taliyah,Sivir,Rakan,2,1,50.0
Talon,Aphelios,Renata,3,0,0.0
Aurelion Sol,Lucian,Nami,3,3,100.0
Nasus,Kaisa,Lulu,3,3,100.0
Nocturne,Senna,Teemo,2,0,0.0
Corki,Singed,Zyra,3,3,100.0
Gragas,Vayne,Rell,1,0,0.0
Poppy,Hwei,Milio,1,1,100.0
Naafiri,Jinx,Swain,3,3,100.0
Nunu & Willump,Senna,Poppy,8,6,75.0
Evelynn,Kaisa,Yuumi,1,1,100.0
Zed,Mel,Shaco,1,0,0.0
Sylas,Aphelios,Thresh,3,3,100.0
Shaco,Varus,Senna,2,2,100.0
Reksai,Nilah,Taliyah,3,3,100.0
Belveth,Mel,VelKoz,2,0,0.0
Amumu,Corki,Janna,3,0,0.0
Mordekaiser,Mel,Nami,2,2,100.0
Warwick,Seraphine,Alistar,1,1,100.0
Diana,Twitch,Sona,1,0,0.0
Diana,Tryndamere,Senna,4,0,0.0
Gwen,Ezreal,Maokai,2,2,100.0
Kayn,Syndra,Sona,1,0,0.0
Ekko,Swain,Senna,1,1,100.0
Warwick,Kaisa,Renata,1,0,0.0
Dr. Mundo,Jinx,Renata,2,2,100.0
Zed,Kalista,Alistar,4,2,50.0
Corki,Smolder,Lucian,2,0,0.0
Shyvana,Nilah,Rakan,2,2,100.0
Ekko,Tristana,Teemo,1,0,0.0
Vi,Seraphine,Rell,2,1,50.0
Taliyah,KogMaw,Lulu,2,0,0.0
Xin Zhao,Nilah,Rakan,5,0,0.0
Jarvan IV,Jhin,Galio,3,3,100.0
Teemo,Lux,Caitlyn,1,0,0.0
Master Yi,Zeri,Thresh,1,1,100.0
Karthus,Yunara,Anivia,1,0,0.0
Talon,Mel,Sylas,3,0,0.0
Talon,Vayne,Renata,1,1,100.0
Talon,Lucian,Elise,4,3,75.0
Lee Sin,Lucian,Xerath,4,0,0.0
Aatrox,Jinx,Janna,2,0,0.0
Talon,Kaisa,Blitzcrank,1,1,100.0
Gragas,Varus,Bard,2,0,0.0
Rengar,Nilah,Soraka,1,1,100.0
Kindred,Zyra,VelKoz,1,0,0.0
Zyra,KogMaw,Thresh,1,0,0.0
Talon,Kaisa,Taric,4,0,0.0
Hecarim,Ashe,Thresh,2,2,100.0
Xin Zhao,Miss Fortune,Blitzcrank,3,3,100.0
KhaZix,Corki,Sona,6,4,66.67
Hecarim,Yunara,Seraphine,3,1,33.33
Kindred,Miss Fortune,Lulu,13,3,23.08
Volibear,Caitlyn,Annie,5,0,0.0
Evelynn,Samira,Nautilus,1,1,100.0
Hecarim,Gwen,Milio,4,0,0.0
Amumu,Jinx,Zilean,2,2,100.0
Viego,Tristana,Swain,1,1,100.0
Poppy,Kaisa,Janna,1,0,0.0
Evelynn,Sivir,Nautilus,1,1,100.0
Belveth,Jinx,Rell,2,0,0.0
Fiddlesticks,Kaisa,Nami,4,4,100.0
Evelynn,Ezreal,Bard,2,0,0.0
Morgana,Caitlyn,Nami,1,0,0.0
Shyvana,Lucian,Renata,2,2,100.0
Qiyana,Draven,Seraphine,2,0,0.0
Naafiri,Jhin,Renata,11,11,100.0
Taliyah,Jinx,Blitzcrank,3,3,100.0
Gragas,Ezreal,Poppy,2,0,0.0
Jax,Xayah,Rakan,9,9,100.0
Jarvan IV,Twitch,Karma,2,1,50.0
Draven,Aphelios,Milio,3,0,0.0
Nocturne,Xayah,Nautilus,1,1,100.0
Lee Sin,Varus,Zyra,5,5,100.0
Lee Sin,Aphelios,Shaco,1,0,0.0
Elise,Ezreal,Senna,1,0,0.0
Nidalee,Caitlyn,Lux,7,2,28.57
Wukong,Ryze,Seraphine,2,2,100.0
Lee Sin,Miss Fortune,Taliyah,1,0,0.0
Shaco,Tristana,Braum,2,0,0.0
Pantheon,Lissandra,Nami,1,0,0.0
Gragas,Senna,Tahm Kench,2,2,100.0
Nocturne,Sivir,Elise,3,2,66.67
Gwen,KogMaw,Zilean,2,0,0.0
Warwick,Senna,Sylas,2,2,100.0
Shyvana,Mel,Thresh,2,0,0.0
Nocturne,Samira,Nami,2,1,50.0
Lee Sin,Yasuo,Pyke,3,0,0.0
Hecarim,Senna,Soraka,2,0,0.0
Graves,Sivir,Morgana,1,0,0.0
Jax,Kaisa,Swain,1,0,0.0
Vi,Caitlyn,Taric,1,0,0.0
Nocturne,Aphelios,Rakan,2,1,50.0
Shaco,Xayah,Rell,2,2,100.0
Kayn,Yasuo,Rell,4,4,100.0
Karthus,Sivir,Swain,4,0,0.0
Kayn,Twitch,Tahm Kench,3,0,0.0
Kayn,Xayah,Tahm Kench,3,3,100.0
Jarvan IV,KogMaw,Zyra,7,0,0.0
Reksai,Samira,Swain,5,5,100.0
Elise,Kaisa,Karma,1,0,0.0
Trundle,Viktor,Senna,1,1,100.0
Diana,Jhin,Galio,2,0,0.0
Gragas,Zeri,Swain,2,2,100.0
Talon,Veigar,Sona,2,0,0.0
Vi,Caitlyn,Pyke,1,0,0.0
Xin Zhao,Vayne,Thresh,1,0,0.0
Kayn,Smolder,Shaco,2,2,100.0
Wukong,Jinx,Senna,1,0,0.0
Sejuani,Lucian,Swain,1,1,100.0
Lee Sin,Corki,Swain,1,1,100.0
Lillia,Kalista,Thresh,2,0,0.0
KhaZix,Jinx,Karma,1,1,100.0
Poppy,Jhin,Senna,3,1,33.33
Lee Sin,Sivir,Mel,1,0,0.0
Ivern,Zeri,Karma,4,4,100.0
Lillia,Hwei,Senna,1,1,100.0
Vi,Miss Fortune,Milio,2,0,0.0
Gragas,Ashe,Senna,3,3,100.0
Rengar,Vayne,Sona,1,1,100.0
Briar,Kaisa,Morgana,1,0,0.0
Ekko,Varus,Shaco,3,3,100.0
Belveth,Swain,Sona,4,0,0.0
Lee Sin,Mel,Thresh,7,6,85.71
Ambessa,Ziggs,Karma,2,1,50.0
Reksai,Twitch,Sona,1,1,100.0
Evelynn,Vayne,Sona,1,0,0.0
Graves,Senna,Seraphine,1,1,100.0
Rammus,Vayne,Soraka,1,1,100.0
Trundle,KogMaw,Rell,1,1,100.0
Xin Zhao,Jinx,Zyra,1,0,0.0
Jarvan IV,Karthus,Nami,7,7,100.0
Nocturne,Kaisa,Taric,1,1,100.0
Evelynn,Smolder,Yuumi,2,0,0.0
Nunu & Willump,Nilah,Soraka,1,0,0.0
Ekko,Seraphine,Mel,3,3,100.0
Ekko,Jayce,Seraphine,1,0,0.0
Nocturne,Ashe,Pyke,1,0,0.0
Wukong,Samira,Renata,1,1,100.0
Gragas,Mel,Nami,1,1,100.0
Warwick,Hwei,Tahm Kench,1,0,0.0
Viego,Smolder,Annie,2,0,0.0
Master Yi,Mel,Morgana,1,0,0.0
Diana,Varus,Alistar,6,5,83.33
Rengar,Mel,Poppy,2,2,100.0
Gwen,Jinx,Maokai,2,0,0.0
Graves,Mel,Thresh,1,0,0.0
Ekko,Zeri,Morgana,1,1,100.0
Talon,Zeri,Mel,1,1,100.0
KhaZix,Mel,Karma,1,0,0.0
Sejuani,Smolder,Soraka,1,1,100.0
Poppy,Mel,Pantheon,2,0,0.0
Nocturne,Neeko,Lux,1,1,100.0
Nunu & Willump,Senna,Milio,1,0,0.0
Evelynn,Mel,Janna,1,1,100.0
Warwick,Miss Fortune,Senna,2,0,0.0
Volibear,Akshan,Nami,1,0,0.0
Rengar,Mel,Bard,3,2,66.67
Rammus,Draven,Renata,1,0,0.0
Ambessa,Varus,Braum,1,0,0.0
Poppy,Kalista,Alistar,3,0,0.0
Lee Sin,Kaisa,Shaco,4,3,75.0
Master Yi,Ashe,Pantheon,2,0,0.0
Talon,Zeri,Blitzcrank,7,3,42.86
Master Yi,Hwei,Braum,2,2,100.0
Xin Zhao,Mel,Lulu,2,0,0.0
Ekko,Draven,Braum,1,0,0.0
Talon,Tristana,Poppy,1,0,0.0
Ivern,Jinx,Zilean,2,2,100.0
Briar,Smolder,Thresh,2,0,0.0
Gragas,Kaisa,Zyra,1,0,0.0
Rengar,Jhin,Swain,3,0,0.0
Reksai,Vayne,Fiddlesticks,2,2,100.0
Dr. Mundo,Nilah,Nautilus,2,0,0.0
Hecarim,Ezreal,Taric,3,0,0.0
Vi,Jhin,Mel,4,4,100.0
Graves,Nilah,Nami,1,0,0.0
Pantheon,Tristana,Seraphine,1,0,0.0
Jax,Ashe,Pyke,1,0,0.0
Lee Sin,Xayah,Singed,1,1,100.0
Vi,Aphelios,Renata,2,1,50.0
Nocturne,Twitch,Seraphine,3,3,100.0
Viego,Yunara,Renata,3,3,100.0
Dr. Mundo,Ashe,Elise,1,0,0.0
Wukong,Jinx,Nami,5,0,0.0
Fiddlesticks,Kaisa,Tahm Kench,2,0,0.0
Kayn,Xayah,Alistar,3,3,100.0
Amumu,Jinx,Seraphine,3,3,100.0
Rammus,Kalista,Tahm Kench,6,6,100.0
Ivern,Jhin,Seraphine,4,4,100.0
Elise,Miss Fortune,Seraphine,2,0,0.0
Ivern,Corki,Blitzcrank,4,0,0.0
Ivern,Miss Fortune,Blitzcrank,1,1,100.0
Viego,Xerath,Tahm Kench,2,2,100.0
Rengar,Caitlyn,Lulu,2,0,0.0
Dr. Mundo,Kaisa,Karma,1,0,0.0
Zac,Sivir,Soraka,11,3,27.27
Belveth,Jinx,Blitzcrank,2,0,0.0
Kayn,Varus,Nami,1,1,100.0
Sylas,Yunara,Milio,5,5,100.0
Evelynn,Yasuo,Braum,2,2,100.0
Zac,Corki,Sylas,2,2,100.0
Jarvan IV,Ziggs,Hwei,1,0,0.0
Nocturne,Nilah,Rakan,2,1,50.0
Gragas,Aphelios,Rell,3,3,100.0
Trundle,Jinx,Gragas,1,1,100.0
Sylas,Zeri,Lulu,1,0,0.0
Amumu,Mel,Nami,2,0,0.0
Rengar,Miss Fortune,Taric,1,1,100.0
Talon,Jinx,Renata,3,3,100.0
Ivern,Caitlyn,Maokai,1,0,0.0
Elise,Jinx,Taric,3,3,100.0
Evelynn,Ashe,Leona,2,0,0.0
Zed,Viktor,Karma,2,2,100.0
Jax,Ezreal,Zyra,1,1,100.0
Kayn,Corki,Pantheon,1,0,0.0
Karthus,Ashe,Leona,2,2,100.0
Xin Zhao,Samira,Neeko,1,0,0.0
Morgana,Senna,Karma,2,0,0.0
Talon,Senna,Morgana,1,1,100.0
Talon,Senna,Leona,1,0,0.0
Rammus,Nilah,Mel,1,1,100.0
Kindred,Lucian,Taric,1,0,0.0
Reksai,Vayne,Lulu,4,0,0.0
Lee Sin,Vayne,Pantheon,2,0,0.0
Xin Zhao,Lucian,Leona,2,1,50.0
Vi,Kalista,Rakan,1,1,100.0
Skarner,Xayah,Sylas,3,3,100.0
Wukong,Ziggs,Bard,23,12,52.17
Zed,Ashe,Shaco,3,3,100.0
Volibear,Ezreal,Elise,1,1,100.0
Zac,Lucian,Gragas,2,0,0.0
Viego,Xayah,Twitch,1,1,100.0
Gragas,Tristana,Blitzcrank,1,0,0.0
Ambessa,Varus,Zyra,2,0,0.0
Olaf,Smolder,Zilean,1,0,0.0
Lee Sin,Varus,Lux,1,1,100.0
KhaZix,Kaisa,Gragas,2,0,0.0
Rumble,Swain,Soraka,1,1,100.0
Sejuani,Vayne,Lulu,1,0,0.0
Zac,Varus,Poppy,1,1,100.0
Poppy,Lucian,Leona,1,0,0.0
Master Yi,Zeri,Elise,3,3,100.0
Skarner,Ashe,Annie,1,1,100.0
Ambessa,Smolder,Lux,1,0,0.0
Nocturne,Seraphine,Rakan,1,1,100.0
Talon,Jhin,Tahm Kench,1,1,100.0
Gwen,Mel,Nami,1,0,0.0
Jarvan IV,Corki,Lulu,1,0,0.0
Morgana,Varus,Xerath,1,1,100.0
Ivern,Ezreal,Galio,2,0,0.0
Twitch,Annie,Blitzcrank,3,0,0.0
Naafiri,Karthus,Renata,3,0,0.0
Sejuani,Ezreal,Nautilus,1,0,0.0
Gragas,Twitch,Nami,2,0,0.0
Gragas,Twitch,Kled,1,1,100.0
Volibear,Aphelios,Elise,2,2,100.0
Reksai,Caitlyn,Nami,1,0,0.0
Ivern,Tristana,Pyke,1,1,100.0
Volibear,Yunara,Pyke,2,2,100.0
Naafiri,Seraphine,Janna,2,0,0.0
Gragas,Aphelios,Senna,1,1,100.0
Viego,Twitch,Blitzcrank,5,0,0.0
Shaco,Yunara,Leona,1,0,0.0
Kindred,Aphelios,Elise,2,0,0.0
Morgana,Sivir,Karma,2,2,100.0
Warwick,Tristana,Lulu,1,1,100.0
Belveth,Senna,VelKoz,3,3,100.0
Pantheon,Varus,Zilean,1,1,100.0
Naafiri,Varus,Leona,3,1,33.33
Jax,Jhin,Milio,6,4,66.67
Belveth,Varus,Sona,2,0,0.0
Belveth,Ashe,Lulu,6,5,83.33
Diana,Zeri,VelKoz,1,0,0.0
Olaf,Zeri,Nami,2,2,100.0
Poppy,Sivir,Nautilus,1,0,0.0
Lee Sin,Yunara,Swain,2,2,100.0
Kayn,Jinx,Shaco,2,0,0.0
Master Yi,Kalista,Renata,3,0,0.0
Lee Sin,Corki,Nidalee,3,3,100.0
Nocturne,Miss Fortune,Lulu,1,1,100.0
Nunu & Willump,Seraphine,Xerath,2,2,100.0
Evelynn,Vayne,Milio,3,0,0.0
Lee Sin,Ezreal,Morgana,4,2,50.0
Jax,Mel,Elise,3,0,0.0
Gragas,Senna,Zilean,2,0,0.0
Ekko,Jinx,Tahm Kench,5,1,20.0
Ambessa,Varus,Nautilus,1,1,100.0
Nunu & Willump,Kaisa,Karma,3,0,0.0
Graves,Lux,Rell,1,0,0.0
Lee Sin,Senna,Lux,3,3,100.0
Diana,Nilah,Karma,1,1,100.0
Lee Sin,Karthus,Elise,3,3,100.0
Trundle,Samira,Sona,3,0,0.0
Dr. Mundo,Karthus,Alistar,1,0,0.0
Trundle,Karthus,Tahm Kench,1,1,100.0
Lee Sin,Karthus,Sona,4,4,100.0
Kindred,Twitch,Soraka,3,0,0.0
Vi,Karthus,Soraka,1,1,100.0
Shaco,Kaisa,Milio,1,0,0.0
Olaf,Karthus,Soraka,2,0,0.0
Zac,Karthus,Sona,2,2,100.0
Nunu & Willump,Jhin,Jarvan IV,2,0,0.0
Graves,Yunara,Soraka,2,0,0.0
Graves,Karthus,Pantheon,2,0,0.0
Xin Zhao,Twitch,Morgana,1,1,100.0
Lee Sin,Karthus,Pyke,3,0,0.0
Hecarim,Karthus,Mel,1,0,0.0
Nocturne,Kaisa,Galio,1,0,0.0
Pantheon,Karthus,VelKoz,1,1,100.0
Poppy,Varus,Shaco,1,0,0.0
Rengar,Karthus,Seraphine,1,1,100.0
Talon,Vayne,Soraka,5,2,40.0
Ekko,Karthus,Singed,3,0,0.0
Ivern,Zeri,Soraka,1,0,0.0
KhaZix,Karthus,Tahm Kench,1,0,0.0
Diana,Karthus,Pantheon,1,0,0.0
Kayn,Vladimir,Brand,2,2,100.0
Zed,Karthus,Braum,1,1,100.0
Jinx,Varus,Lulu,1,0,0.0
Gragas,Karthus,Janna,1,1,100.0
Viego,Kaisa,Zyra,2,0,0.0
Gwen,Corki,Neeko,3,3,100.0
Volibear,Kalista,Rell,4,1,25.0
Jax,Sivir,Anivia,1,0,0.0
KhaZix,Ashe,Zyra,2,1,50.0
Shaco,Teemo,Sona,1,0,0.0
Shaco,Twitch,Renata,1,0,0.0
Poppy,Aphelios,Ambessa,2,0,0.0
Naafiri,Senna,Leona,3,3,100.0
Master Yi,Lucian,Janna,2,0,0.0
Pantheon,Xayah,Pyke,8,0,0.0
Jarvan IV,Ashe,Lissandra,1,0,0.0
Kayn,Kalista,Bard,1,0,0.0
Fiddlesticks,Caitlyn,Morgana,1,1,100.0
Qiyana,Caitlyn,Pyke,1,1,100.0
Warwick,Twitch,Senna,3,3,100.0
Pantheon,Draven,Twitch,1,0,0.0
Gragas,Draven,Tahm Kench,1,1,100.0
Ekko,Varus,Xerath,1,1,100.0
Shyvana,Lucian,Yuumi,2,0,0.0
Reksai,Lux,Bard,3,0,0.0
Poppy,Smolder,Yuumi,4,4,100.0
Jarvan IV,Twitch,Janna,3,0,0.0
Viego,Soraka,Smolder,2,0,0.0
Vayne,Corki,Leona,3,3,100.0
Poppy,Vayne,Soraka,2,0,0.0
Nocturne,Varus,Tahm Kench,1,1,100.0
Qiyana,Seraphine,Galio,3,0,0.0
Pantheon,Ezreal,Mel,7,5,71.43
Talon,Zeri,Pyke,2,1,50.0
Talon,Kaisa,Sylas,2,2,100.0
Diana,Yasuo,Nami,1,1,100.0
Taliyah,Ezreal,Karma,3,1,33.33
Nunu & Willump,Xayah,Soraka,1,1,100.0
Nunu & Willump,Jhin,Pantheon,1,1,100.0
Talon,Ezreal,Elise,2,0,0.0
Volibear,Lucian,Leona,2,0,0.0
Kindred,Syndra,Lulu,1,1,100.0
Wukong,Samira,Rakan,2,1,50.0
Taliyah,Kaisa,Lulu,1,1,100.0
Belveth,Ashe,Leona,1,1,100.0
KhaZix,Varus,Xerath,1,1,100.0
Pantheon,Vayne,VelKoz,1,0,0.0
Pantheon,Nilah,Rell,2,1,50.0
Xin Zhao,Ezreal,Senna,2,2,100.0
Karthus,Nilah,Rell,3,1,33.33
Gragas,Jhin,Tahm Kench,1,0,0.0
Nunu & Willump,Jinx,Leona,1,0,0.0
Xin Zhao,Twitch,Janna,1,0,0.0
Nidalee,Caitlyn,Zyra,3,2,66.67
Graves,Kaisa,Renata,1,0,0.0
Lee Sin,Karthus,Brand,1,0,0.0
Lee Sin,Twisted Fate,Rell,1,1,100.0
Ivern,Ezreal,Tahm Kench,1,0,0.0
Xin Zhao,Jhin,Ornn,3,0,0.0
Jax,Mel,Nami,3,3,100.0
Sylas,Smolder,Sona,1,0,0.0
Hecarim,Xayah,Thresh,2,1,50.0
