champion1,champion2,games,wins,win_rate
Pantheon,Naafiri,28,17,60.71
Vayne,Sejuani,21,12,57.14
Garen,Vi,53,11,20.75
Trundle,Pantheon,22,7,31.82
Briar,Nunu & Willump,4,0,0.0
Xin Zhao,Karthus,2,0,0.0
Orianna,Jarvan IV,13,7,53.85
Jax,Warwick,39,33,84.62
Tryndamere,Qiyana,25,23,92.0
Mordekaiser,Shyvana,3,1,33.33
Tahm Kench,Rengar,8,3,37.5
Zoe,Talon,7,3,42.86
Pantheon,Volibear,36,18,50.0
Pantheon,Vi,26,12,46.15
Yone,Malphite,6,0,0.0
Gangplank,Morgana,15,14,93.33
Jayce,Kaisa,3,0,0.0
LeBlanc,Master Yi,10,3,30.0
Yorick,Zeri,1,0,0.0
Yorick,Malphite,2,0,0.0
Sejuani,Rammus,3,3,100.0
Garen,Rammus,9,5,55.56
Teemo,Ekko,60,23,38.33
Smolder,Lillia,3,3,100.0
Lissandra,Naafiri,4,0,0.0
Azir,Nidalee,5,5,100.0
Fiora,Maokai,13,2,15.38
Yone,Shaco,31,15,48.39
Ashe,Zyra,4,2,50.0
Ornn,Evelynn,19,10,52.63
Poppy,Fiddlesticks,13,3,23.08
Mordekaiser,Olaf,2,2,100.0
Irelia,Rammus,15,8,53.33
Sett,Neeko,2,1,50.0
Sett,Dr. Mundo,38,21,55.26
Wukong,Trundle,8,5,62.5
Sejuani,Master Yi,6,2,33.33
Zilean,Briar,2,2,100.0
Naafiri,Nocturne,8,5,62.5
Jayce,Morgana,4,4,100.0
Ivern,Talon,1,1,100.0
Gragas,Briar,23,5,21.74
Ornn,Naafiri,82,46,56.1
Illaoi,Fiddlesticks,4,1,25.0
Viego,Naafiri,2,2,100.0
Smolder,Kayn,25,6,24.0
Azir,Taliyah,4,3,75.0
Yasuo,Gwen,31,24,77.42
Quinn,Graves,2,1,50.0
Zac,Viego,67,33,49.25
Irelia,Heimerdinger,2,2,100.0
Aatrox,Zeri,7,6,85.71
Lee Sin,Belveth,5,5,100.0
Ryze,Sylas,3,0,0.0
Varus,Gwen,1,1,100.0
Sion,Dr. Mundo,58,34,58.62
Nasus,Kled,2,0,0.0
Thresh,Viego,2,0,0.0
Kled,Zeri,1,0,0.0
Lee Sin,Evelynn,6,3,50.0
Shaco,Diana,2,0,0.0
Wukong,Yorick,1,0,0.0
Mordekaiser,Nunu & Willump,17,11,64.71
Gnar,Master Yi,96,35,36.46
Darius,Master Yi,48,20,41.67
Azir,Fiddlesticks,8,3,37.5
Ryze,Fiddlesticks,21,5,23.81
Riven,Draven,3,1,33.33
Riven,Olaf,21,18,85.71
Ivern,Rammus,4,0,0.0
Vladimir,Ekko,78,24,30.77
Swain,Volibear,2,0,0.0
Darius,Naafiri,87,49,56.32
Trundle,Kayn,22,3,13.64
Yasuo,KogMaw,1,0,0.0
Quinn,Taliyah,5,1,20.0
Naafiri,Ekko,6,2,33.33
Kled,Gragas,22,6,27.27
Jax,Morgana,25,15,60.0
Garen,Naafiri,37,12,32.43
Smolder,Naafiri,12,3,25.0
Mel,Graves,2,0,0.0
Gnar,Teemo,3,0,0.0
Vex,Naafiri,4,4,100.0
Diana,Graves,6,4,66.67
Zilean,Master Yi,2,2,100.0
Rengar,Vi,13,3,23.08
Olaf,Diana,14,6,42.86
Singed,Ivern,16,9,56.25
Renekton,Jayce,2,1,50.0
Camille,Warwick,17,3,17.65
Olaf,Wukong,25,10,40.0
Akali,Evelynn,14,6,42.86
Volibear,Sylas,4,4,100.0
Sion,Olaf,21,8,38.1
Irelia,Zed,128,57,44.53
Pantheon,Zyra,6,4,66.67
Hwei,Jax,5,5,100.0
Irelia,Diana,73,37,50.68
Janna,Master Yi,6,0,0.0
Pantheon,Trundle,23,17,73.91
Gangplank,Shen,5,0,0.0
Zac,Nunu & Willump,6,5,83.33
Ahri,Nocturne,3,0,0.0
Rammus,Hecarim,6,0,0.0
Heimerdinger,Zac,13,8,61.54
Darius,Vi,108,56,51.85
Yunara,Nunu & Willump,9,0,0.0
Lee Sin,Xin Zhao,13,2,15.38
Ivern,KhaZix,5,5,100.0
Kaisa,Jarvan IV,12,2,16.67
Zilean,Ekko,2,1,50.0
Malphite,Fiddlesticks,26,13,50.0
Sylas,Talon,28,9,32.14
Akali,Taliyah,5,2,40.0
Vayne,Taliyah,22,7,31.82
Caitlyn,Taliyah,3,0,0.0
Ekko,Hecarim,3,0,0.0
Chogath,Corki,6,3,50.0
Renekton,Rumble,6,1,16.67
Maokai,Pantheon,12,12,100.0
Xin Zhao,KhaZix,9,0,0.0
Cassiopeia,Lee Sin,26,16,61.54
Gangplank,Lillia,86,51,59.3
Kassadin,Ivern,1,1,100.0
Malphite,Udyr,39,18,46.15
Rammus,Zac,2,2,100.0
Ahri,Volibear,5,2,40.0
Zilean,Viego,27,18,66.67
Heimerdinger,Lillia,1,1,100.0
Vladimir,Teemo,1,1,100.0
Warwick,Shen,3,0,0.0
Wukong,KhaZix,8,3,37.5
Shaco,Zed,5,4,80.0
Urgot,Shaco,25,14,56.0
Vayne,Shaco,11,5,45.45
Ryze,Shaco,10,6,60.0
Singed,Kayn,68,27,39.71
Quinn,Gragas,7,3,42.86
Mordekaiser,Gwen,12,8,66.67
Viktor,Jarvan IV,14,5,35.71
Azir,Rammus,4,0,0.0
Nasus,Rammus,4,3,75.0
Garen,Sejuani,11,9,81.82
Garen,Sion,5,2,40.0
Sylas,Corki,2,2,100.0
Rumble,Elise,9,2,22.22
Kayle,Zyra,16,5,31.25
Shaco,Pantheon,4,3,75.0
Aatrox,Amumu,22,2,9.09
Corki,Trundle,2,2,100.0
Trundle,Talon,20,4,20.0
Heimerdinger,Sion,3,3,100.0
Jayce,Sion,6,2,33.33
Nidalee,Evelynn,8,0,0.0
Shen,Gragas,29,16,55.17
Renekton,Nautilus,2,0,0.0
Fiora,Shyvana,11,3,27.27
Warwick,Master Yi,20,13,65.0
Fiora,Zeri,1,1,100.0
Nocturne,KhaZix,2,1,50.0
Fiora,Brand,6,4,66.67
Shaco,Rammus,1,0,0.0
Annie,Xin Zhao,4,0,0.0
Kennen,Morgana,5,4,80.0
Ambessa,KogMaw,2,0,0.0
Corki,Sejuani,3,1,33.33
Ivern,Nunu & Willump,7,4,57.14
Shaco,Jax,1,1,100.0
Trundle,Corki,1,0,0.0
Corki,Jax,1,1,100.0
KSante,Corki,2,0,0.0
Nocturne,Ivern,2,0,0.0
Nasus,Zed,36,12,33.33
Urgot,Teemo,4,2,50.0
Warwick,Fiddlesticks,14,9,64.29
Teemo,Master Yi,47,25,53.19
Shen,Maokai,33,24,72.73
Kindred,Rumble,2,0,0.0
Zoe,Dr. Mundo,3,0,0.0
Sejuani,Naafiri,3,2,66.67
Sejuani,Udyr,3,1,33.33
Akali,Shyvana,7,3,42.86
Yorick,Irelia,2,0,0.0
Azir,Evelynn,1,1,100.0
Kayle,Master Yi,49,17,34.69
Irelia,Zac,52,12,23.08
Kayle,Yorick,1,1,100.0
Zac,Ivern,27,19,70.37
Malzahar,Graves,2,0,0.0
Tristana,Ambessa,1,0,0.0
Mordekaiser,Naafiri,62,29,46.77
Ornn,Gragas,22,9,40.91
Galio,Gragas,2,2,100.0
Ahri,Gragas,3,3,100.0
Aurora,Udyr,49,9,18.37
Yorick,Amumu,7,1,14.29
Malzahar,Nunu & Willump,1,0,0.0
Zed,Talon,5,2,40.0
Caitlyn,Zac,3,3,100.0
Zed,Nocturne,11,4,36.36
Heimerdinger,Rengar,24,13,54.17
Karthus,Udyr,1,0,0.0
Poppy,Ivern,22,5,22.73
Ornn,Briar,31,14,45.16
Jayce,Shen,4,0,0.0
Cassiopeia,Xin Zhao,27,19,70.37
Yunara,Talon,6,1,16.67
Karma,Belveth,2,0,0.0
Cassiopeia,Belveth,6,4,66.67
Viego,Qiyana,5,0,0.0
Ryze,Wukong,57,37,64.91
Rumble,Shyvana,4,3,75.0
Briar,Trundle,2,0,0.0
Yorick,Olaf,21,15,71.43
Teemo,Brand,5,2,40.0
Talon,Fiddlesticks,2,0,0.0
Lucian,Diana,1,0,0.0
Galio,Kayn,7,4,57.14
Mordekaiser,Nocturne,34,13,38.24
Neeko,Ambessa,1,0,0.0
Veigar,Rengar,7,4,57.14
Zeri,Xin Zhao,8,2,25.0
Urgot,Warwick,40,27,67.5
Rengar,Trundle,25,6,24.0
KSante,Master Yi,104,51,49.04
Malphite,Elise,14,4,28.57
Smolder,Volibear,20,9,45.0
Quinn,Aatrox,1,1,100.0
Reksai,Qiyana,2,2,100.0
Viktor,Xin Zhao,10,8,80.0
Olaf,Zed,64,30,46.88
Kayn,Xin Zhao,5,3,60.0
Kayle,Qiyana,20,3,15.0
Malzahar,Udyr,8,0,0.0
Singed,Graves,32,10,31.25
Viktor,Zed,4,3,75.0
Kayn,Qiyana,3,1,33.33
Darius,Taliyah,19,12,63.16
Neeko,Viego,10,7,70.0
Caitlyn,Ivern,1,0,0.0
Shen,Jayce,3,0,0.0
Dr. Mundo,Sejuani,26,13,50.0
Aatrox,Darius,13,8,61.54
Lee Sin,Kayn,5,2,40.0
Akali,Jax,27,17,62.96
Kayle,Rengar,40,26,65.0
Smolder,Nocturne,5,2,40.0
Ivern,Shaco,1,1,100.0
Gnar,Taliyah,15,3,20.0
Zed,Taliyah,3,0,0.0
Garen,Reksai,10,5,50.0
Zac,Reksai,2,2,100.0
Zac,Lillia,18,8,44.44
LeBlanc,Rengar,4,0,0.0
Volibear,Kaisa,5,0,0.0
Nasus,Taliyah,6,3,50.0
Riven,Yorick,4,3,75.0
Lucian,Volibear,1,0,0.0
Jarvan IV,Pantheon,2,0,0.0
Volibear,Teemo,1,1,100.0
Illaoi,Elise,4,2,50.0
Zoe,Belveth,2,1,50.0
Yasuo,Briar,19,3,15.79
Mordekaiser,Gragas,9,7,77.78
Tristana,Rumble,1,1,100.0
Diana,Rengar,1,1,100.0
Jayce,Neeko,5,3,60.0
Sylas,Shen,3,0,0.0
Tryndamere,Zac,42,18,42.86
Lissandra,Tryndamere,1,0,0.0
Pantheon,Karthus,12,4,33.33
Rumble,Rammus,7,1,14.29
Dr. Mundo,Fiddlesticks,49,27,55.1
Tryndamere,Zed,65,33,50.77
Viego,Reksai,1,1,100.0
Sion,Warwick,28,10,35.71
Rengar,Zac,4,4,100.0
Xin Zhao,Zac,2,1,50.0
Jarvan IV,Belveth,1,0,0.0
Malphite,Qiyana,23,10,43.48
Volibear,Brand,2,0,0.0
Ivern,Elise,2,1,50.0
Viego,Elise,2,0,0.0
Dr. Mundo,Skarner,21,18,85.71
Warwick,Diana,40,25,62.5
Briar,Zac,3,0,0.0
Nocturne,Kindred,4,4,100.0
Volibear,Lillia,21,7,33.33
Kayle,Wukong,62,21,33.87
Taric,Fiddlesticks,2,0,0.0
Twisted Fate,Volibear,4,0,0.0
Zac,Shaco,9,6,66.67
Zac,Evelynn,7,3,42.86
Warwick,Kayn,70,30,42.86
Sejuani,Talon,5,0,0.0
Varus,Morgana,2,1,50.0
Warwick,Evelynn,21,8,38.1
Irelia,Kaisa,5,5,100.0
Syndra,Lee Sin,4,0,0.0
Azir,Aatrox,5,0,0.0
Azir,Briar,3,3,100.0
Senna,Nidalee,5,0,0.0
Zilean,Graves,11,6,54.55
Azir,Shen,1,0,0.0
Azir,Gragas,3,1,33.33
Yunara,Jarvan IV,13,4,30.77
Camille,Neeko,3,0,0.0
Singed,Shyvana,9,7,77.78
Tryndamere,Xin Zhao,53,38,71.7
Zilean,Kindred,8,4,50.0
Illaoi,Trundle,7,1,14.29
Draven,Rengar,4,0,0.0
Lucian,Trundle,5,5,100.0
Kindred,Ivern,3,3,100.0
Wukong,Gragas,6,0,0.0
Ivern,Hecarim,2,2,100.0
Lissandra,Xin Zhao,5,4,80.0
Tahm Kench,Zed,20,10,50.0
Neeko,Volibear,13,9,69.23
Aatrox,Neeko,3,2,66.67
Warwick,Zyra,7,3,42.86
Viego,Fiddlesticks,3,0,0.0
Gragas,Darius,12,6,50.0
Briar,Graves,2,0,0.0
KSante,Rumble,3,3,100.0
Zed,Volibear,17,12,70.59
Ornn,Rammus,33,10,30.3
Yorick,Shyvana,14,7,50.0
Trundle,Zac,7,4,57.14
Gragas,Draven,1,1,100.0
Ryze,Dr. Mundo,30,8,26.67
Nocturne,Gwen,2,2,100.0
Karma,Kindred,25,9,36.0
Sion,Brand,7,3,42.86
Kayn,Nocturne,2,1,50.0
Kennen,Fiddlesticks,9,6,66.67
Renekton,Nasus,1,0,0.0
Volibear,Belveth,18,9,50.0
Varus,Volibear,10,4,40.0
Quinn,Camille,1,0,0.0
Akali,Karthus,5,0,0.0
Poppy,Darius,2,0,0.0
Rammus,Lee Sin,6,6,100.0
Soraka,Camille,2,2,100.0
Poppy,Morgana,4,0,0.0
Kayle,Naafiri,52,31,59.62
Lee Sin,Brand,2,2,100.0
Ornn,Kindred,147,80,54.42
Ornn,Maokai,5,3,60.0
Udyr,Pantheon,63,36,57.14
Lissandra,Briar,3,3,100.0
Ryze,Master Yi,39,16,41.03
Gangplank,Zed,165,97,58.79
Nocturne,Rengar,3,0,0.0
Lee Sin,Lillia,12,4,33.33
Ivern,Vi,3,3,100.0
Yunara,Shaco,1,0,0.0
Zoe,Shaco,4,3,75.0
Morgana,Talon,1,0,0.0
Malzahar,Rengar,3,2,66.67
Maokai,Udyr,3,0,0.0
Darius,Shaco,45,25,55.56
Viktor,Gwen,1,0,0.0
Ryze,Zyra,5,2,40.0
Urgot,Evelynn,19,9,47.37
Ahri,Dr. Mundo,1,0,0.0
Neeko,Master Yi,4,3,75.0
Lee Sin,Reksai,1,0,0.0
Vladimir,Lillia,27,8,29.63
Sylas,Rengar,25,8,32.0
Dr. Mundo,Brand,4,2,50.0
Heimerdinger,Wukong,18,12,66.67
Talon,Kayn,3,1,33.33
Ornn,Skarner,11,1,9.09
Ahri,Zed,4,1,25.0
Vladimir,Rammus,7,5,71.43
Garen,Amumu,5,5,100.0
Garen,Qiyana,18,4,22.22
Yone,Heimerdinger,4,4,100.0
Qiyana,Zac,5,5,100.0
Quinn,Rengar,44,19,43.18
Fiddlesticks,Hecarim,3,1,33.33
Malphite,Briar,23,10,43.48
Volibear,Qiyana,28,16,57.14
Aurelion Sol,Ambessa,1,0,0.0
Neeko,Naafiri,6,3,50.0
Nidalee,Qiyana,4,3,75.0
Kayle,Skarner,18,8,44.44
Akali,Briar,8,1,12.5
Mordekaiser,Zyra,3,0,0.0
Sylas,Trundle,24,16,66.67
Ahri,Kindred,8,7,87.5
Zac,Lee Sin,40,21,52.5
Aphelios,Kayn,2,0,0.0
Trundle,Briar,2,1,50.0
Trundle,Rengar,12,8,66.67
Wukong,Rammus,17,8,47.06
Taliyah,Lee Sin,4,3,75.0
Mordekaiser,Briar,17,4,23.53
Yasuo,Aurelion Sol,5,5,100.0
Singed,Zac,35,10,28.57
Kayle,Sion,1,0,0.0
Irelia,Sylas,6,3,50.0
Rammus,Kayn,7,4,57.14
Yone,Jax,6,3,50.0
Nocturne,Jax,3,0,0.0
Yunara,Rengar,2,1,50.0
Varus,Aatrox,2,2,100.0
Warwick,Xin Zhao,46,21,45.65
Yasuo,Aatrox,6,0,0.0
Karma,Zac,2,2,100.0
Akali,Ekko,23,15,65.22
Kindred,Taliyah,1,1,100.0
Neeko,Sejuani,2,0,0.0
Zeri,Vi,11,5,45.45
Yorick,Draven,2,0,0.0
Naafiri,Pantheon,9,2,22.22
Qiyana,Viego,14,8,57.14
Katarina,Gwen,1,1,100.0
Zed,Ekko,41,17,41.46
Kennen,Ivern,27,9,33.33
Viego,Ekko,4,1,25.0
Singed,Warwick,12,1,8.33
Sejuani,Volibear,5,4,80.0
KSante,Yorick,1,0,0.0
Singed,Qiyana,25,9,36.0
Kayle,Karthus,14,12,85.71
Dr. Mundo,Karthus,34,24,70.59
Quinn,Brand,1,0,0.0
Udyr,Viego,67,33,49.25
Kayn,Lillia,5,3,60.0
Akshan,Fiddlesticks,2,1,50.0
Vayne,Jax,2,0,0.0
Yasuo,Karthus,36,17,47.22
Reksai,KhaZix,2,1,50.0
Akali,Ambessa,5,3,60.0
Akali,Skarner,23,14,60.87
Irelia,Rengar,34,13,38.24
Akali,Rengar,35,17,48.57
Sion,Sejuani,17,8,47.06
Gwen,Jayce,2,0,0.0
Caitlyn,Wukong,2,1,50.0
Orianna,Ekko,1,0,0.0
Tahm Kench,Volibear,5,1,20.0
Malphite,Gragas,13,0,0.0
KSante,Maokai,9,8,88.89
LeBlanc,Yorick,3,0,0.0
LeBlanc,Sejuani,1,0,0.0
Jax,Master Yi,152,82,53.95
Lucian,Pantheon,3,2,66.67
Heimerdinger,Karthus,4,4,100.0
Orianna,Hecarim,4,4,100.0
Lee Sin,Nunu & Willump,3,1,33.33
Zoe,Briar,3,3,100.0
Gragas,Zac,43,29,67.44
Azir,Amumu,4,3,75.0
Karma,Gwen,2,1,50.0
Nocturne,Graves,2,0,0.0
Aatrox,Yorick,5,0,0.0
Zac,Master Yi,12,5,41.67
KSante,Warwick,31,15,48.39
Camille,Reksai,14,11,78.57
Ivern,Trundle,1,1,100.0
Cassiopeia,Udyr,4,2,50.0
Rengar,Udyr,18,15,83.33
Zed,Kayn,17,8,47.06
Udyr,Hecarim,14,2,14.29
Kayle,Rammus,7,7,100.0
Akali,Zeri,1,1,100.0
Shaco,Evelynn,1,0,0.0
Yunara,Belveth,12,11,91.67
Ryze,Rammus,24,8,33.33
Kayle,Taliyah,9,9,100.0
Reksai,Nocturne,3,0,0.0
Jax,Shen,1,0,0.0
Fiddlesticks,Belveth,2,2,100.0
Olaf,Briar,2,2,100.0
Illaoi,Vi,6,4,66.67
Camille,Olaf,20,9,45.0
KogMaw,Viego,5,2,40.0
Reksai,Lillia,1,0,0.0
Brand,Belveth,1,1,100.0
Shaco,Wukong,4,0,0.0
Neeko,Talon,18,15,83.33
Zac,Naafiri,32,13,40.62
Anivia,Talon,8,3,37.5
Yunara,Gwen,6,0,0.0
Ornn,Rumble,8,3,37.5
Illaoi,Taliyah,7,0,0.0
Shen,Darius,3,0,0.0
Gragas,Tryndamere,1,0,0.0
Bard,Ambessa,1,0,0.0
Vayne,Kayn,12,3,25.0
Dr. Mundo,Aatrox,2,2,100.0
Chogath,Lillia,28,22,78.57
Swain,KhaZix,18,11,61.11
Heimerdinger,Reksai,7,0,0.0
Sylas,Hecarim,22,10,45.45
Dr. Mundo,Malphite,1,1,100.0
Taliyah,Pantheon,2,0,0.0
Heimerdinger,Taliyah,1,1,100.0
Aatrox,Mordekaiser,12,6,50.0
Wukong,Taliyah,1,0,0.0
Caitlyn,Volibear,4,2,50.0
Mordekaiser,Qiyana,36,8,22.22
Vayne,KhaZix,15,9,60.0
Olaf,Udyr,40,14,35.0
Sett,Qiyana,35,14,40.0
Ornn,Tryndamere,3,1,33.33
Vladimir,Skarner,11,9,81.82
Taliyah,Kayn,1,1,100.0
Nasus,Reksai,7,6,85.71
Vayne,Naafiri,30,13,43.33
Zed,Shaco,2,1,50.0
Viego,Nunu & Willump,2,2,100.0
Kindred,Zed,9,0,0.0
Azir,Jax,5,5,100.0
Yasuo,KhaZix,36,22,61.11
Riven,Morgana,37,11,29.73
Tahm Kench,Briar,9,5,55.56
Yunara,Lillia,3,1,33.33
Illaoi,Ambessa,7,1,14.29
Naafiri,Ivern,6,1,16.67
Kennen,Karthus,29,24,82.76
Akali,Gragas,2,0,0.0
Sejuani,Poppy,1,1,100.0
Hwei,Pantheon,10,6,60.0
Swain,Trundle,13,11,84.62
Malphite,Jax,13,1,7.69
Orianna,Xin Zhao,1,1,100.0
Camille,Rumble,7,7,100.0
Viktor,Trundle,5,1,20.0
Trundle,Lee Sin,41,28,68.29
Ryze,Shyvana,3,1,33.33
Mordekaiser,Darius,14,2,14.29
LeBlanc,Hecarim,2,2,100.0
Zac,Xin Zhao,36,20,55.56
Vayne,Lillia,19,9,47.37
Mordekaiser,Sejuani,8,2,25.0
Tahm Kench,Kindred,16,9,56.25
KSante,Heimerdinger,3,0,0.0
Smolder,Nunu & Willump,7,5,71.43
Viego,Hecarim,1,0,0.0
Ryze,Zac,12,6,50.0
LeBlanc,Nocturne,4,2,50.0
Sylas,Jarvan IV,22,13,59.09
Tahm Kench,Olaf,1,0,0.0
Orianna,Zed,11,11,100.0
Illaoi,Shen,2,0,0.0
Trundle,Dr. Mundo,7,1,14.29
Sion,Shyvana,10,6,60.0
Nasus,Master Yi,28,10,35.71
Zoe,Trundle,5,2,40.0
Gwen,Karthus,41,20,48.78
Olaf,Jax,5,4,80.0
Garen,Dr. Mundo,18,8,44.44
Rumble,Gwen,18,2,11.11
Ornn,Urgot,5,0,0.0
Quinn,Reksai,8,6,75.0
Ryze,Reksai,13,6,46.15
Ambessa,Mordekaiser,6,0,0.0
Irelia,Jax,19,10,52.63
Zac,Pantheon,58,32,55.17
Lulu,Pantheon,9,5,55.56
Heimerdinger,Poppy,11,5,45.45
Twisted Fate,Lillia,5,4,80.0
Trundle,Ekko,44,28,63.64
Yone,Karthus,43,14,32.56
Malphite,Karthus,20,12,60.0
Lissandra,Kayn,4,4,100.0
Kassadin,Pantheon,1,1,100.0
Nasus,Jayce,1,1,100.0
Tryndamere,Taliyah,14,5,35.71
KSante,Kaisa,6,1,16.67
Nasus,KhaZix,37,9,24.32
Morgana,Taliyah,1,0,0.0
Aurelion Sol,Zac,3,3,100.0
Karma,Nidalee,1,0,0.0
Heimerdinger,Skarner,2,2,100.0
Reksai,Udyr,1,0,0.0
Malphite,Yunara,1,0,0.0
Rell,Trundle,1,0,0.0
Zac,Ambessa,6,4,66.67
Illaoi,Diana,12,4,33.33
Sejuani,Kayn,2,0,0.0
Akali,Dr. Mundo,15,6,40.0
Kennen,Teemo,2,1,50.0
Nidalee,Corki,1,1,100.0
Vayne,Briar,6,6,100.0
Rengar,Lee Sin,45,31,68.89
Shaco,Skarner,2,2,100.0
Warwick,Zac,10,6,60.0
Gwen,Lillia,39,24,61.54
Karma,Pantheon,14,7,50.0
Fiora,Sejuani,42,14,33.33
Malphite,Zac,23,16,69.57
Zilean,Zac,5,3,60.0
Soraka,Nunu & Willump,1,1,100.0
Lucian,Poppy,1,0,0.0
Xin Zhao,Zyra,2,1,50.0
Rengar,Hecarim,2,1,50.0
Shaco,Poppy,1,1,100.0
Warwick,Talon,55,38,69.09
Pantheon,Ekko,70,28,40.0
Lee Sin,Diana,7,1,14.29
Kindred,KhaZix,3,2,66.67
Volibear,Warwick,24,10,41.67
Qiyana,Udyr,2,2,100.0
Gnar,Elise,17,12,70.59
Vayne,Kaisa,1,0,0.0
Udyr,Kindred,49,30,61.22
Vayne,Shyvana,7,4,57.14
Shaco,Gragas,2,2,100.0
Kennen,Taliyah,3,2,66.67
Akali,Elise,12,10,83.33
Akali,Malphite,3,0,0.0
Udyr,Rengar,11,2,18.18
Zilean,Ivern,2,2,100.0
Dr. Mundo,Kaisa,1,1,100.0
Vladimir,Draven,1,0,0.0
Akshan,Viego,23,10,43.48
Veigar,Viego,13,8,61.54
Pantheon,Draven,2,2,100.0
Yone,Kayn,66,33,50.0
Malzahar,Shaco,2,0,0.0
Vayne,Darius,2,0,0.0
Singed,Hecarim,69,26,37.68
Gnar,Zeri,1,0,0.0
Malphite,Dr. Mundo,14,4,28.57
Shaco,Ambessa,3,3,100.0
Viktor,Rengar,3,1,33.33
Morgana,Reksai,1,0,0.0
Dr. Mundo,Zeri,2,0,0.0
Xin Zhao,Ekko,3,1,33.33
Dr. Mundo,Gragas,31,11,35.48
Garen,Zyra,2,0,0.0
Ivern,Kayn,2,2,100.0
Pantheon,Graves,20,12,60.0
Lissandra,Zed,1,0,0.0
Veigar,Lee Sin,7,2,28.57
Illaoi,KhaZix,8,2,25.0
Fiora,Corki,1,0,0.0
Briar,Pantheon,2,0,0.0
Nidalee,Sylas,1,1,100.0
Trundle,Volibear,16,10,62.5
Nocturne,Diana,7,1,14.29
Kayle,Reksai,31,8,25.81
Ornn,Aatrox,2,0,0.0
Sejuani,Ambessa,7,7,100.0
Maokai,Ekko,6,2,33.33
Gragas,Olaf,25,7,28.0
Singed,Dr. Mundo,31,15,48.39
Zoe,Master Yi,3,3,100.0
Volibear,Maokai,9,1,11.11
Briar,Viego,2,0,0.0
Sejuani,Wukong,13,3,23.08
Ekko,Belveth,1,0,0.0
Shaco,Yorick,1,1,100.0
Swain,Wukong,9,4,44.44
Zoe,Reksai,1,0,0.0
Kennen,Gwen,9,5,55.56
Nasus,Evelynn,8,2,25.0
Kayn,Viego,5,4,80.0
Viktor,Hecarim,6,0,0.0
Zoe,Kayn,1,0,0.0
Galio,Volibear,14,6,42.86
Viego,Master Yi,5,2,40.0
Ahri,Ekko,7,2,28.57
Illaoi,Zac,1,1,100.0
Rumble,Ivern,38,30,78.95
Nasus,Warwick,6,3,50.0
Chogath,Evelynn,17,9,52.94
Gangplank,Rengar,94,40,42.55
Viktor,Wukong,4,3,75.0
Heimerdinger,Yorick,2,0,0.0
Poppy,Jax,10,9,90.0
Zed,Naafiri,10,7,70.0
Nocturne,Elise,2,1,50.0
Ahri,Ivern,1,1,100.0
Dr. Mundo,Teemo,3,2,66.67
Mordekaiser,Skarner,18,10,55.56
Nasus,Graves,15,8,53.33
Kayn,KhaZix,6,6,100.0
Nidalee,Briar,4,0,0.0
Zilean,Talon,11,3,27.27
Olaf,Fiddlesticks,4,4,100.0
Nocturne,Shaco,4,0,0.0
Trundle,Twitch,1,0,0.0
Shaco,Elise,1,0,0.0
Darius,Gragas,12,3,25.0
Singed,Olaf,11,2,18.18
Malphite,Evelynn,20,10,50.0
Riven,Rumble,6,1,16.67
Riven,Brand,7,5,71.43
Maokai,Viego,19,8,42.11
KSante,Reksai,15,8,53.33
Ambessa,Malphite,1,0,0.0
Graves,Pantheon,4,2,50.0
Lissandra,Trundle,2,1,50.0
Bard,Viego,2,2,100.0
Ivern,Zac,2,0,0.0
Varus,Rammus,3,0,0.0
Gwen,Reksai,34,24,70.59
Rell,Diana,1,1,100.0
Vex,Xin Zhao,2,1,50.0
Wukong,Naafiri,10,7,70.0
Tahm Kench,Udyr,2,1,50.0
Zoe,Graves,3,2,66.67
Janna,KhaZix,2,1,50.0
Gangplank,Ivern,38,20,52.63
Gwen,Maokai,21,10,47.62
Shaco,Volibear,4,4,100.0
Lulu,Viego,26,19,73.08
Kaisa,Gwen,2,1,50.0
Tahm Kench,Jarvan IV,11,5,45.45
Kled,Tryndamere,1,1,100.0
Anivia,Master Yi,6,3,50.0
Darius,Nocturne,65,45,69.23
Fiddlesticks,Ekko,4,2,50.0
Aatrox,Shyvana,21,13,61.9
Pantheon,Lillia,33,18,54.55
Jayce,Rumble,6,4,66.67
Zac,Graves,12,6,50.0
Akshan,Ekko,17,5,29.41
Teemo,Gragas,1,0,0.0
Galio,Talon,30,18,60.0
Tahm Kench,Fiddlesticks,11,10,90.91
Maokai,KhaZix,4,4,100.0
Yasuo,Vi,53,17,32.08
Mordekaiser,Neeko,1,0,0.0
Aurelion Sol,Dr. Mundo,4,2,50.0
Jax,Zeri,1,0,0.0
Akali,Kindred,53,34,64.15
Sylas,Maokai,3,1,33.33
Viego,Xin Zhao,6,1,16.67
Lee Sin,Taliyah,1,0,0.0
Xin Zhao,Kayn,4,2,50.0
Neeko,Quinn,3,0,0.0
Sejuani,Diana,3,1,33.33
Sejuani,Yorick,1,1,100.0
Garen,Brand,6,5,83.33
Sejuani,Warwick,1,1,100.0
Sejuani,Darius,1,0,0.0
Swain,Udyr,5,1,20.0
Poppy,Zyra,2,1,50.0
Udyr,Reksai,24,9,37.5
Udyr,Evelynn,11,10,90.91
Tryndamere,Reksai,17,12,70.59
Udyr,Master Yi,30,10,33.33
Quinn,Master Yi,15,12,80.0
Chogath,Brand,4,1,25.0
