champion1,champion2,champion3,games,wins,win_rate
Xin Zhao,Gnar,Lux,4,1,25.0
Jarvan IV,Mordekaiser,Viktor,6,6,100.0
Jax,Ornn,LeBlanc,6,0,0.0
Xin Zhao,Gragas,LeBlanc,17,10,58.82
Udyr,Aatrox,Sylas,21,9,42.86
Sejuani,Riven,Yone,13,13,100.0
Jarvan IV,Ambessa,Sylas,42,20,47.62
Pantheon,Fiora,Gwen,7,6,85.71
KhaZix,Olaf,Syndra,6,0,0.0
Vi,Riven,Azir,35,3,8.57
Jarvan IV,Renekton,Viktor,14,10,71.43
Trundle,Jax,Azir,28,8,28.57
KhaZix,Garen,Aurora,10,10,100.0
KhaZix,Jax,Lux,11,8,72.73
Trundle,Gragas,Azir,23,3,13.04
Hecarim,Tryndamere,Aurora,10,10,100.0
Viego,Gragas,Taliyah,27,7,25.93
Jarvan IV,KSante,LeBlanc,5,4,80.0
Pantheon,Jax,Azir,32,17,53.12
Nocturne,Aatrox,Aurora,17,8,47.06
Pantheon,Fiora,Viktor,26,12,46.15
Belveth,Rumble,Hwei,9,0,0.0
Elise,KSante,Ryze,9,9,100.0
Nocturne,Renekton,Azir,20,10,50.0
Trundle,Ornn,Syndra,9,9,100.0
Gwen,Renekton,Syndra,13,9,69.23
Xin Zhao,Teemo,Sylas,12,0,0.0
Talon,Darius,Karma,8,8,100.0
Fiddlesticks,Jax,Yone,9,0,0.0
Elise,Gragas,Akshan,9,2,22.22
Pantheon,Yorick,Ziggs,7,7,100.0
Zed,Renekton,Taliyah,9,4,44.44
Jarvan IV,Aatrox,Gragas,3,3,100.0
Xin Zhao,Jayce,Irelia,6,0,0.0
Nunu & Willump,Olaf,Zoe,6,6,100.0
Wukong,Gwen,Orianna,42,13,30.95
Jarvan IV,Ambessa,Viktor,27,8,29.63
Chogath,Sion,Taliyah,10,0,0.0
Trundle,Aurora,Galio,10,0,0.0
KhaZix,Sion,LeBlanc,10,10,100.0
Elise,Urgot,Taliyah,9,9,100.0
Jarvan IV,Renekton,Vayne,9,0,0.0
Jarvan IV,Chogath,Syndra,14,3,21.43
Vi,Ambessa,Aurora,26,9,34.62
Vi,Gwen,Irelia,16,11,68.75
Jarvan IV,Jax,Ryze,21,12,57.14
Viego,Urgot,Azir,26,26,100.0
Trundle,Kennen,Riven,6,0,0.0
Nocturne,Tryndamere,Rumble,9,9,100.0
Pantheon,Galio,Sylas,16,0,0.0
Zac,Yorick,Karma,9,0,0.0
Pantheon,Irelia,Azir,22,10,45.45
Jarvan IV,Kennen,Sylas,16,13,81.25
Diana,Yasuo,Vladimir,7,0,0.0
Poppy,Malphite,Sylas,8,0,0.0
Nocturne,Quinn,Azir,16,13,81.25
Xin Zhao,Malphite,Aurora,10,9,90.0
Fiddlesticks,Sylas,Quinn,9,0,0.0
Belveth,Aatrox,Karma,3,3,100.0
Jarvan IV,Yorick,Annie,3,0,0.0
Gwen,Jax,Akshan,4,0,0.0
Xin Zhao,Fiora,Vex,4,4,100.0
Pantheon,Singed,Aurora,23,4,17.39
Jarvan IV,Renekton,LeBlanc,35,27,77.14
Taliyah,Jayce,Twisted Fate,13,3,23.08
Viego,Gangplank,Aurora,23,8,34.78
Pantheon,Jayce,Taliyah,31,16,51.61
Viego,Sion,Nunu & Willump,9,9,100.0
Corki,Aatrox,Vladimir,9,0,0.0
Viego,Nocturne,Orianna,7,0,0.0
Nidalee,Garen,Akshan,15,6,40.0
Nidalee,Jayce,Smolder,9,0,0.0
Ambessa,Janna,Ekko,8,8,100.0
Nocturne,Sion,Syndra,16,11,68.75
Zyra,Riven,Aurora,9,0,0.0
Vi,Aatrox,Orianna,15,5,33.33
Jarvan IV,Teemo,Twisted Fate,20,18,90.0
Ambessa,Rumble,Galio,6,0,0.0
Pantheon,Aatrox,Neeko,6,6,100.0
Belveth,Riven,Orianna,5,0,0.0
Jarvan IV,Teemo,Viktor,10,5,50.0
Xin Zhao,Gwen,Azir,40,14,35.0
Pantheon,Vladimir,Annie,10,10,100.0
Trundle,Yasuo,Azir,11,11,100.0
Chogath,Renekton,Yone,10,0,0.0
Vi,Riven,Akali,10,10,100.0
Karthus,Yunara,Ambessa,8,0,0.0
Pantheon,Gwen,Orianna,51,30,58.82
Lillia,Aatrox,Jayce,12,8,66.67
Nocturne,Gwen,Ahri,8,3,37.5
Zac,Ambessa,Orianna,15,13,86.67
Pantheon,Gwen,Ekko,22,15,68.18
Skarner,Azir,Zed,8,0,0.0
Trundle,Gragas,Aurelion Sol,9,8,88.89
Xin Zhao,Gragas,Yone,20,17,85.0
Skarner,Darius,Aurora,9,0,0.0
Tryndamere,Darius,Sylas,3,0,0.0
Nocturne,Gnar,Ornn,3,3,100.0
Vi,Urgot,Vladimir,7,1,14.29
Jarvan IV,Kayle,Galio,13,7,53.85
Jarvan IV,Swain,Zed,7,0,0.0
Lee Sin,Olaf,Katarina,10,10,100.0
Zed,Fiora,Lissandra,14,8,57.14
Pantheon,Rumble,Viktor,8,0,0.0
Lee Sin,KSante,Katarina,6,4,66.67
Viego,Kayle,Ahri,10,2,20.0
Jarvan IV,Akali,Zed,12,3,25.0
Pantheon,Urgot,Sylas,12,9,75.0
Jarvan IV,Aatrox,Corki,3,0,0.0
Pantheon,Irelia,Kayle,4,4,100.0
Nidalee,Renekton,Zoe,16,16,100.0
Lee Sin,Gnar,Ambessa,5,0,0.0
Ekko,Sion,Yone,21,11,52.38
Qiyana,Sejuani,Twisted Fate,6,0,0.0
Ambessa,Renekton,Sylas,6,6,100.0
Trundle,Azir,Yone,6,0,0.0
Gragas,Olaf,Twisted Fate,4,4,100.0
Hecarim,Aatrox,Sylas,18,8,44.44
Ekko,Chogath,Lee Sin,3,3,100.0
Vi,KSante,Ahri,18,3,16.67
Jarvan IV,Gangplank,Twisted Fate,18,8,44.44
Ekko,Aatrox,Galio,9,7,77.78
Talon,Jax,Akali,16,3,18.75
Trundle,Ambessa,LeBlanc,6,3,50.0
Trundle,Yone,Ahri,6,3,50.0
Viego,Renekton,Viktor,17,11,64.71
Lee Sin,Ambessa,Zac,6,6,100.0
Ambessa,Viego,Akali,3,0,0.0
Ekko,Jayce,Taliyah,9,6,66.67
Nidalee,Kennen,Yone,3,0,0.0
Karthus,Tryndamere,Ahri,8,8,100.0
Nidalee,Dr. Mundo,Corki,3,1,33.33
Zed,Chogath,Hwei,3,2,66.67
Lee Sin,Shaco,Twisted Fate,2,2,100.0
Nidalee,Renekton,Hwei,11,7,63.64
Nidalee,Vladimir,Vayne,3,0,0.0
Lee Sin,Chogath,Ryze,26,11,42.31
Zed,Trundle,Hwei,1,0,0.0
Ekko,Jayce,Veigar,2,2,100.0
Lee Sin,Camille,Galio,16,6,37.5
Zed,Kled,Zoe,4,4,100.0
Lee Sin,Jayce,Mel,8,0,0.0
Nunu & Willump,Irelia,Zoe,3,3,100.0
Qiyana,Jayce,Taliyah,5,5,100.0
Nunu & Willump,Ambessa,Akali,8,2,25.0
Qiyana,Fiora,Azir,6,2,33.33
Lee Sin,Ambessa,Neeko,8,6,75.0
Nunu & Willump,Kennen,Yone,7,6,85.71
Nocturne,Nidalee,Galio,4,0,0.0
Pantheon,Vladimir,Syndra,9,6,66.67
Vi,KSante,Akali,11,2,18.18
Zed,Yorick,Hwei,2,0,0.0
Talon,Aurora,Azir,4,4,100.0
Jax,Aurora,Annie,3,3,100.0
Lee Sin,Jax,Syndra,28,12,42.86
Wukong,Gnar,Gwen,3,0,0.0
Ambessa,Ryze,Riven,5,0,0.0
Jarvan IV,Zac,Vayne,5,5,100.0
Volibear,Ambessa,Sylas,17,14,82.35
Pantheon,Renekton,Taliyah,62,29,46.77
Wukong,Darius,Ekko,4,1,25.0
Lee Sin,Yasuo,Ahri,5,5,100.0
Zed,Vladimir,Sylas,10,0,0.0
Lee Sin,Sett,Ahri,14,7,50.0
Karthus,Chogath,Jayce,5,0,0.0
Lee Sin,Neeko,Corki,5,5,100.0
Ekko,KSante,Jayce,8,5,62.5
Lee Sin,Sion,Zoe,8,3,37.5
Zyra,Rumble,Vayne,3,0,0.0
Volibear,Camille,Aurora,19,3,15.79
Graves,Jayce,Aurora,4,2,50.0
Lee Sin,Gwen,Heimerdinger,2,0,0.0
Pantheon,Aurora,Kled,4,0,0.0
Gwen,Graves,Twisted Fate,4,4,100.0
Brand,Ambessa,Sylas,3,3,100.0
Naafiri,Urgot,Anivia,3,0,0.0
Vi,Kayle,Syndra,5,2,40.0
Udyr,Gwen,Corki,7,4,57.14
Evelynn,Yorick,Kindred,5,0,0.0
Zyra,Yone,Gragas,5,5,100.0
Qiyana,Gwen,Akali,2,2,100.0
KhaZix,Ambessa,Lux,7,5,71.43
Jarvan IV,Rumble,Aurora,12,7,58.33
Fiddlesticks,Ambessa,Corki,10,7,70.0
Dr. Mundo,Gwen,Lucian,6,6,100.0
Trundle,Kled,Aurora,17,3,17.65
Shaco,Riven,Sylas,9,6,66.67
Taliyah,Urgot,Akali,1,0,0.0
Jarvan IV,Jax,Azir,30,24,80.0
Ambessa,Lee Sin,Galio,3,0,0.0
Trundle,Yorick,Corki,1,0,0.0
Pantheon,Ryze,Yasuo,1,1,100.0
Udyr,Ornn,Gwen,3,0,0.0
Vi,Jayce,Mel,5,3,60.0
Evelynn,Gragas,Jayce,2,2,100.0
Naafiri,Ryze,Ahri,6,0,0.0
Volibear,Gragas,Qiyana,4,4,100.0
Lee Sin,Rumble,Lissandra,4,0,0.0
Naafiri,Sion,Zoe,6,5,83.33
KhaZix,Ambessa,Sylas,8,5,62.5
Evelynn,Yorick,Hwei,3,3,100.0
Xin Zhao,Irelia,Heimerdinger,3,0,0.0
Brand,Kled,Zed,4,0,0.0
Vi,Urgot,Galio,4,4,100.0
Talon,Heimerdinger,Urgot,2,2,100.0
Naafiri,Quinn,Sylas,3,1,33.33
Ivern,Azir,Yone,1,1,100.0
Diana,Riven,Yasuo,18,13,72.22
Xin Zhao,Kayle,Galio,5,1,20.0
Pantheon,Mordekaiser,Sett,3,2,66.67
Shaco,Riven,Ahri,5,0,0.0
Vi,Quinn,Taliyah,5,5,100.0
Pantheon,Ambessa,Ryze,26,20,76.92
Trundle,Singed,Sylas,13,5,38.46
Nidalee,Aatrox,Smolder,7,4,57.14
Viego,Akali,Zac,5,5,100.0
Gragas,Sion,Qiyana,4,1,25.0
Nocturne,Gwen,Sylas,11,7,63.64
Qiyana,Yone,Akali,4,1,25.0
Vi,Jax,Ryze,3,3,100.0
Jarvan IV,Ryze,Annie,2,2,100.0
Trundle,Chogath,Veigar,1,1,100.0
Trundle,Gragas,Ryze,3,3,100.0
Ivern,Aatrox,Yone,3,0,0.0
Jarvan IV,Renekton,Katarina,13,4,30.77
Zed,Darius,Syndra,7,3,42.86
Jarvan IV,Jayce,Viktor,18,8,44.44
Pantheon,Fiora,Taliyah,11,10,90.91
Naafiri,Aurora,Riven,1,0,0.0
Pantheon,Fiora,Orianna,27,16,59.26
Zed,Rumble,Tristana,3,3,100.0
Ambessa,Renekton,Azir,18,8,44.44
Jarvan IV,Tryndamere,Aurora,16,16,100.0
Jarvan IV,Tryndamere,Orianna,16,4,25.0
Ambessa,Gwen,Sylas,12,12,100.0
Nocturne,Chogath,Syndra,10,6,60.0
Qiyana,Vayne,Sion,6,0,0.0
Nocturne,Gwen,Orianna,28,7,25.0
Qiyana,Kennen,Galio,17,11,64.71
Rengar,Gwen,Yunara,8,0,0.0
Jarvan IV,Jax,Karma,8,8,100.0
Wukong,Darius,Anivia,9,8,88.89
Pantheon,Irelia,Zoe,15,5,33.33
Lee Sin,Pantheon,Azir,9,8,88.89
Viego,Sion,Akali,19,12,63.16
Viego,Gwen,Syndra,71,41,57.75
Belveth,Gragas,Diana,11,9,81.82
Trundle,Jayce,Twisted Fate,14,9,64.29
Rengar,Malphite,Aurora,9,0,0.0
Pantheon,Swain,Azir,7,7,100.0
Jarvan IV,Ambessa,Ahri,30,14,46.67
Karthus,Jax,Corki,8,0,0.0
Zac,Shen,Tristana,5,5,100.0
Wukong,Ornn,Taliyah,3,3,100.0
Poppy,Azir,Akali,9,9,100.0
Viego,Anivia,Yone,9,0,0.0
Pantheon,Shen,Ryze,14,9,64.29
Zyra,Smolder,Naafiri,8,0,0.0
Pantheon,Anivia,Sylas,12,12,100.0
Lee Sin,Renekton,Viktor,26,13,50.0
Nidalee,Jayce,Sylas,8,7,87.5
Jarvan IV,Jayce,Hwei,16,6,37.5
Lee Sin,Sion,Viktor,27,12,44.44
Ivern,Aatrox,Vayne,4,4,100.0
Nidalee,Vladimir,Lucian,4,0,0.0
Lee Sin,Riven,Vladimir,11,7,63.64
Nidalee,Jayce,Ryze,14,6,42.86
Nidalee,Renekton,Jayce,15,5,33.33
Xin Zhao,Ryze,Corki,4,4,100.0
Nidalee,Shen,Tristana,4,4,100.0
Viego,Lee Sin,Twisted Fate,3,0,0.0
Vi,Ryze,Syndra,3,0,0.0
Poppy,Yorick,Qiyana,3,3,100.0
Udyr,Nidalee,Yone,6,0,0.0
Lee Sin,Gnar,Orianna,25,17,68.0
Pantheon,Aatrox,Mel,18,12,66.67
KhaZix,Jayce,Ryze,5,5,100.0
Rengar,Reksai,Twisted Fate,3,3,100.0
Trundle,Anivia,Taliyah,3,0,0.0
KhaZix,Chogath,Katarina,4,1,25.0
Jarvan IV,Camille,Twisted Fate,4,3,75.0
Nidalee,KSante,Wukong,3,0,0.0
Lee Sin,Anivia,Twisted Fate,3,3,100.0
Naafiri,Urgot,Veigar,8,3,37.5
Volibear,KSante,Hwei,4,4,100.0
Nidalee,Urgot,Aurora,2,0,0.0
Zed,Tristana,Akali,2,2,100.0
Hecarim,KSante,Lissandra,4,4,100.0
Sylas,Kayle,Jhin,2,0,0.0
Poppy,Nidalee,Syndra,2,2,100.0
Zed,Ambessa,Twisted Fate,30,5,16.67
Nidalee,Jayce,Vayne,2,2,100.0
Jarvan IV,Shen,Aurora,3,1,33.33
Pantheon,KSante,Taliyah,28,22,78.57
Volibear,Ambessa,Syndra,19,8,42.11
Xin Zhao,Ambessa,Ryze,18,1,5.56
Nidalee,Renekton,Aurora,16,15,93.75
Vi,Shen,Diana,1,0,0.0
Hecarim,Sion,Taliyah,8,4,50.0
Corki,Neeko,Twisted Fate,3,0,0.0
Jax,Anivia,Aurora,3,3,100.0
Viego,Ambessa,Kennen,7,3,42.86
Pantheon,Camille,Twisted Fate,5,5,100.0
Shaco,Renekton,Jayce,3,0,0.0
Ivern,Anivia,Akali,4,3,75.0
Gragas,Nasus,Sylas,1,0,0.0
Xin Zhao,Sett,Ekko,8,6,75.0
Nidalee,Riven,Yone,9,1,11.11
Rengar,Shen,Sylas,13,8,61.54
Pantheon,Yasuo,Heimerdinger,1,0,0.0
Viego,Yorick,Vex,1,1,100.0
Hecarim,Ambessa,Ryze,17,6,35.29
Volibear,Teemo,Aurora,8,4,50.0
Zed,Urgot,Azir,2,1,50.0
Shaco,Ambessa,Taliyah,3,3,100.0
Ekko,Yorick,Yone,13,7,53.85
Volibear,Jax,Syndra,15,15,100.0
Rengar,Poppy,Azir,3,0,0.0
Nunu & Willump,Vladimir,Riven,3,3,100.0
Talon,Rumble,Sylas,10,7,70.0
Belveth,Ambessa,Orianna,8,0,0.0
Evelynn,Quinn,Ryze,4,4,100.0
Zed,Urgot,Vladimir,5,0,0.0
Jax,Riven,Orianna,9,8,88.89
Xin Zhao,Veigar,Yasuo,1,0,0.0
Pantheon,Sejuani,Ahri,12,0,0.0
Evelynn,Teemo,Yasuo,4,4,100.0
Zed,Jayce,Vex,9,8,88.89
Rengar,Vladimir,Sylas,12,8,66.67
Ekko,Urgot,Yone,2,1,50.0
Wukong,Jayce,Ahri,30,19,63.33
Zyra,Teemo,Yone,2,0,0.0
Sejuani,Sett,Nasus,2,2,100.0
Belveth,Anivia,Aurora,4,0,0.0
Udyr,Fiora,Xerath,6,4,66.67
KhaZix,Garen,Neeko,3,1,33.33
Belveth,Gnar,Lissandra,1,0,0.0
Master Yi,Vayne,Diana,3,0,0.0
Udyr,Gragas,Galio,3,3,100.0
KhaZix,Gragas,Ekko,3,3,100.0
Zac,Kled,Lissandra,5,0,0.0
Volibear,Vayne,Viktor,3,0,0.0
KhaZix,Lee Sin,Ezreal,2,2,100.0
Pantheon,Rumble,Syndra,21,17,80.95
Nunu & Willump,Galio,Yone,1,1,100.0
Pantheon,Riven,Akali,10,5,50.0
KhaZix,Renekton,Vex,6,1,16.67
Trundle,Kled,Ryze,6,6,100.0
Diana,Chogath,Yasuo,14,0,0.0
Jarvan IV,Kled,Taliyah,5,1,20.0
Fiddlesticks,Riven,Yasuo,4,4,100.0
Shaco,Orianna,Riven,1,0,0.0
Nidalee,Heimerdinger,Yone,1,1,100.0
Zeri,Volibear,Jayce,3,3,100.0
Naafiri,Azir,Sylas,3,0,0.0
Vi,Lissandra,Akali,2,0,0.0
Zyra,Sylas,Camille,2,2,100.0
Shaco,Poppy,Ekko,5,0,0.0
KhaZix,Akali,Sylas,2,2,100.0
Gwen,Nidalee,Vladimir,2,0,0.0
Xin Zhao,Jax,Sylas,17,13,76.47
Pantheon,Riven,Azir,26,16,61.54
Kayn,Darius,Ahri,4,1,25.0
Belveth,KSante,Aurelion Sol,3,3,100.0
Fiddlesticks,Yorick,Neeko,2,2,100.0
Wukong,Chogath,Corki,2,0,0.0
Volibear,Anivia,Yone,1,0,0.0
Jax,LeBlanc,Corki,1,1,100.0
Viego,Kled,Syndra,6,6,100.0
Lee Sin,Renekton,Gragas,4,0,0.0
Kindred,Chogath,Riven,4,4,100.0
Vi,Ambessa,Mel,8,7,87.5
Zed,Shen,Neeko,7,0,0.0
Graves,Aatrox,Neeko,6,0,0.0
Jarvan IV,Irelia,Aurora,10,6,60.0
Evelynn,Yone,Corki,2,2,100.0
Xin Zhao,Gangplank,Zoe,4,0,0.0
Xin Zhao,Anivia,Sylas,3,3,100.0
Pantheon,Sion,Azir,17,3,17.65
Lillia,KSante,Anivia,1,0,0.0
Wukong,Ambessa,Ryze,6,1,16.67
KhaZix,Kled,Ryze,7,7,100.0
Nocturne,Nidalee,Yone,6,0,0.0
Evelynn,Aurora,Qiyana,1,1,100.0
Ivern,Lee Sin,Quinn,1,0,0.0
Wukong,Dr. Mundo,Aurelion Sol,4,0,0.0
KhaZix,Kayle,Zed,4,4,100.0
Ivern,Chogath,Ekko,1,1,100.0
Xin Zhao,Sylas,Zoe,1,0,0.0
Nidalee,Teemo,Yone,3,2,66.67
Talon,Kayle,Rakan,1,0,0.0
Lee Sin,Ambessa,Ahri,39,13,33.33
Pantheon,Aatrox,Anivia,4,1,25.0
Trundle,Ornn,Hwei,4,0,0.0
Dr. Mundo,Jax,Orianna,3,3,100.0
Ivern,Jax,Anivia,3,3,100.0
Nidalee,Nasus,Yone,3,0,0.0
Diana,Urgot,Smolder,1,1,100.0
Wukong,Rumble,Azir,18,17,94.44
Pantheon,Jayce,Teemo,4,0,0.0
Zyra,Gangplank,Quinn,4,4,100.0
Hecarim,Vladimir,Ryze,7,5,71.43
Qiyana,Irelia,Akali,3,3,100.0
Kindred,Gwen,Galio,9,8,88.89
Zac,Jax,Ryze,8,4,50.0
Jarvan IV,Riven,Veigar,2,2,100.0
Belveth,Vladimir,Talon,1,0,0.0
Xin Zhao,Jax,Irelia,1,1,100.0
Belveth,Gragas,Zed,3,1,33.33
Belveth,Renekton,Taliyah,2,2,100.0
Ambessa,Gnar,Vladimir,1,0,0.0
Jarvan IV,Aatrox,Mordekaiser,6,0,0.0
Vi,Ambessa,Lissandra,6,6,100.0
Zed,Ambessa,Taliyah,34,25,73.53
Nocturne,Yorick,Azir,9,8,88.89
Pantheon,Ahri,Katarina,3,0,0.0
Xin Zhao,Wukong,Sylas,3,3,100.0
Hecarim,Jax,Twisted Fate,2,1,50.0
KhaZix,Dr. Mundo,Yasuo,1,1,100.0
Diana,Yorick,Akshan,5,1,20.0
Xin Zhao,Zilean,Fizz,3,3,100.0
Trundle,Kindred,Akali,5,5,100.0
Viego,Azir,Gragas,5,0,0.0
Viego,Gragas,Sylas,18,8,44.44
Belveth,Urgot,Chogath,1,1,100.0
Hecarim,KSante,Lux,4,4,100.0
KhaZix,Ambessa,Ekko,3,0,0.0
Ekko,Sion,Jayce,7,0,0.0
Shaco,Camille,Swain,7,7,100.0
Lee Sin,Yorick,Syndra,18,16,88.89
Nidalee,Fiora,Corki,10,0,0.0
Jax,Rumble,Ryze,8,0,0.0
Zac,Aurora,Naafiri,8,8,100.0
Viego,Gwen,Akali,24,10,41.67
Jarvan IV,Singed,Orianna,22,10,45.45
Lee Sin,Fiora,Sylas,39,24,61.54
Gwen,Jax,Ahri,5,0,0.0
Nocturne,Tryndamere,Ekko,4,0,0.0
Belveth,Jax,Twisted Fate,4,4,100.0
Volibear,Urgot,Sylas,12,11,91.67
Belveth,Aatrox,Ekko,11,5,45.45
Pantheon,Ambessa,Heimerdinger,8,0,0.0
Belveth,Renekton,Annie,6,6,100.0
Talon,Ambessa,Aurora,15,8,53.33
Qiyana,Renekton,Sylas,6,2,33.33
Graves,Renekton,Diana,2,2,100.0
Belveth,Darius,Morgana,2,0,0.0
Belveth,Nocturne,Heimerdinger,1,1,100.0
Udyr,Aatrox,Talon,1,0,0.0
Qiyana,Riven,Katarina,3,3,100.0
Lee Sin,Jax,Akali,22,8,36.36
Pantheon,Jayce,Kennen,3,0,0.0
Belveth,Vladimir,Katarina,4,4,100.0
Belveth,Ambessa,Lissandra,3,0,0.0
Qiyana,Tahm Kench,Viktor,3,3,100.0
Belveth,Gwen,Ekko,4,0,0.0
Pantheon,Warwick,Galio,3,2,66.67
Qiyana,Jayce,Galio,12,12,100.0
Belveth,Chogath,Akali,6,0,0.0
Ekko,Jax,Syndra,10,3,30.0
Graves,Gangplank,Annie,4,1,25.0
Rammus,Riven,Kayle,7,0,0.0
Ivern,Mordekaiser,Chogath,7,7,100.0
Qiyana,Riven,Twisted Fate,6,2,33.33
Lee Sin,Gangplank,LeBlanc,7,7,100.0
Fiddlesticks,Riven,Kayle,3,0,0.0
Belveth,Wukong,Twisted Fate,4,4,100.0
Xin Zhao,Fiora,Lulu,5,0,0.0
Trundle,Ambessa,Syndra,16,16,100.0
Trundle,Fiora,KSante,5,0,0.0
Qiyana,Sejuani,Cassiopeia,5,5,100.0
Qiyana,Vayne,Ahri,9,5,55.56
Ekko,Jax,Sion,6,6,100.0
Belveth,Jayce,Aurora,3,0,0.0
Viego,Yorick,Ahri,10,7,70.0
Skarner,Viego,Syndra,3,0,0.0
Belveth,Rengar,Viktor,3,3,100.0
Ekko,Fiora,Jayce,9,9,100.0
Belveth,Jax,Viktor,10,1,10.0
Ekko,Fiora,Riven,6,6,100.0
Belveth,Rumble,Annie,4,0,0.0
Belveth,Gragas,LeBlanc,3,3,100.0
Wukong,Teemo,Katarina,8,5,62.5
Hecarim,Darius,Annie,9,7,77.78
Ekko,KSante,Corki,10,10,100.0
Graves,Jax,Lissandra,6,2,33.33
Qiyana,Akali,Orianna,6,0,0.0
Gwen,Renekton,Katarina,13,12,92.31
Belveth,Sett,Maokai,3,3,100.0
KhaZix,Quinn,Viktor,3,0,0.0
Belveth,Ambessa,Katarina,3,3,100.0
Pantheon,Volibear,Gragas,4,2,50.0
Qiyana,Sion,Zed,4,0,0.0
Gwen,Aatrox,Jayce,9,4,44.44
Rengar,Aurora,Aatrox,7,0,0.0
Gwen,Fiora,Sion,7,7,100.0
Qiyana,KSante,Katarina,3,3,100.0
Pantheon,Viego,Viktor,5,0,0.0
Belveth,Urgot,Zed,5,5,100.0
Nidalee,Ambessa,Jayce,18,13,72.22
KhaZix,Ambessa,Syndra,8,1,12.5
Belveth,Teemo,Swain,4,4,100.0
Qiyana,Rengar,Twisted Fate,5,5,100.0
Gwen,Yorick,Nocturne,5,0,0.0
Belveth,Gangplank,Twisted Fate,6,1,16.67
Graves,Riven,Lissandra,4,4,100.0
Qiyana,Ahri,Ambessa,5,5,100.0
Lee Sin,Aatrox,Galio,10,4,40.0
Pantheon,Urgot,LeBlanc,5,0,0.0
Belveth,Vladimir,Lux,5,3,60.0
Jax,Teemo,Gragas,4,0,0.0
Belveth,Yasuo,Sylas,4,4,100.0
Kindred,Sion,Twisted Fate,9,4,44.44
Belveth,Ryze,Fizz,4,4,100.0
Ekko,Urgot,Viktor,1,0,0.0
Belveth,Ornn,Sett,1,1,100.0
Belveth,Irelia,Lissandra,4,4,100.0
Hecarim,Ahri,Aurora,6,4,66.67
Qiyana,Gnar,Ahri,2,2,100.0
Jarvan IV,Shen,Sylas,30,13,43.33
Belveth,Rengar,Twisted Fate,3,0,0.0
Pantheon,Jax,Diana,4,4,100.0
Belveth,Sion,Zed,6,6,100.0
Volibear,Ambessa,Zac,4,4,100.0
Belveth,Aatrox,Zed,6,3,50.0
Belveth,Jayce,Veigar,3,0,0.0
Taliyah,Rengar,Riven,3,3,100.0
Belveth,Mordekaiser,Zed,2,1,50.0
Nocturne,Camille,Yasuo,1,0,0.0
Qiyana,Ambessa,Kassadin,4,0,0.0
Rengar,KSante,Ryze,5,3,60.0
Lee Sin,LeBlanc,Zoe,1,1,100.0
Jarvan IV,Urgot,Ryze,1,0,0.0
Graves,Ambessa,Aurora,11,9,81.82
Belveth,KSante,Taliyah,10,1,10.0
Ivern,Kayle,Ahri,2,0,0.0
Belveth,Yone,Orianna,2,2,100.0
Kindred,Rumble,Jayce,2,2,100.0
Zyra,Aurora,Riven,2,0,0.0
Pantheon,Sion,Twisted Fate,12,6,50.0
Belveth,Aatrox,Sylas,5,2,40.0
Belveth,Xin Zhao,Azir,2,2,100.0
Volibear,Sion,Ekko,2,0,0.0
Belveth,Jayce,Ahri,3,2,66.67
Jax,Dr. Mundo,Azir,5,1,20.0
Belveth,Riven,Akali,3,2,66.67
Fiddlesticks,Jayce,Sett,2,0,0.0
Wukong,Sion,Cassiopeia,3,3,100.0
Belveth,Jayce,Orianna,4,0,0.0
Lee Sin,Jayce,LeBlanc,19,15,78.95
Belveth,Nidalee,Azir,5,0,0.0
Belveth,Zac,Azir,10,10,100.0
Hecarim,Aatrox,Hwei,5,0,0.0
Kindred,KSante,Zoe,3,1,33.33
Hecarim,Aatrox,Lux,3,3,100.0
Belveth,Singed,Mel,4,1,25.0
Gragas,Riven,Corki,2,0,0.0
Belveth,Ambessa,Xerath,2,2,100.0
Reksai,Nidalee,Aurora,2,0,0.0
Kindred,Warwick,Sylas,8,2,25.0
Shyvana,KSante,Azir,2,0,0.0
Udyr,Ambessa,Talon,2,2,100.0
Pantheon,Renekton,Twisted Fate,9,2,22.22
Belveth,Poppy,Ekko,3,0,0.0
KhaZix,Darius,Aurora,8,8,100.0
Gwen,Ambessa,Lulu,2,2,100.0
Gragas,Fiora,Aurora,2,0,0.0
Belveth,Fiora,Neeko,3,3,100.0
Udyr,Nasus,Orianna,6,3,50.0
Viego,Jax,Karthus,2,0,0.0
Belveth,Sion,Kassadin,2,2,100.0
Belveth,Malphite,Kassadin,3,0,0.0
Graves,Yorick,Ryze,3,3,100.0
Belveth,Jax,Akali,3,3,100.0
Rammus,Riven,Orianna,3,0,0.0
Viego,Aurora,Riven,3,0,0.0
Belveth,Mel,Gragas,3,3,100.0
Fiddlesticks,KSante,Zed,5,5,100.0
Kindred,Garen,Galio,6,1,16.67
Evelynn,Jax,Vayne,3,0,0.0
Belveth,Gragas,Sylas,8,6,75.0
Kindred,Riven,Twisted Fate,5,5,100.0
Xin Zhao,Gnar,Sylas,1,0,0.0
Kayn,Swain,Yasuo,4,3,75.0
Trundle,Chogath,Akali,2,1,50.0
Sejuani,Shen,Sylas,9,0,0.0
Maokai,Vladimir,Yone,9,9,100.0
Qiyana,Ambessa,Ryze,15,11,73.33
Volibear,Gwen,Urgot,10,0,0.0
